gtdb_species_clade_id	phb_genes_present	phb_status	phb_genes_str	n_phaC_clusters	phaC_is_core	phaC_is_aux
s__AAA044-D11_sp903871555--GB_GCA_903871555.1	{'phaB', 'phaA'}	precursors_only	phaA,phaB			
s__AAA044-D11_sp903919375--GB_GCA_903919375.1	{'phaP', 'phaA'}	precursors_only	phaA,phaP			
s__AAA044-D11_sp903938735--GB_GCA_903938735.1	{'phaP', 'phaA'}	precursors_only	phaA,phaP			
s__AAA164-E04_sp002690655--GB_GCA_002690655.1	{'phaB'}	precursors_only	phaB			
s__AAA261-N23_sp000375685--GB_GCA_000375685.1	{'phaA'}	precursors_only	phaA			
s__AAA300-D14_sp002711285--GB_GCA_902596775.1	{'phaA'}	precursors_only	phaA			
s__AAA300-D14_sp002715065--GB_GCA_902527245.1	{'phaA'}	precursors_only	phaA			
s__AAA536-G10_sp003278095--GB_GCA_003278095.1	{'phaB', 'phaC', 'phaA', 'phaZ'}	complete	phaA,phaB,phaC,phaZ	1.0	False	True
s__AAA536-G10_sp003282885--GB_GCA_003282885.1	{'phaB', 'phaC', 'phaA', 'phaZ'}	complete	phaA,phaB,phaC,phaZ	1.0	False	True
s__AAA536-G10_sp003283875--GB_GCA_003283875.1	{'phaB', 'phaC', 'phaA', 'phaZ'}	complete	phaA,phaB,phaC,phaZ	1.0	False	True
s__AAA536-G10_sp016777705--GB_GCA_016777705.1	{'phaA'}	precursors_only	phaA			
s__AAA536-G10_sp902528415--GB_GCA_902528415.1	{'phaA'}	precursors_only	phaA			
s__AAA536-G10_sp902529515--GB_GCA_902529515.1	{'phaA'}	precursors_only	phaA			
s__AAA536-G10_sp902543145--GB_GCA_902543145.1	{'phaA'}	precursors_only	phaA			
s__AAA536-G10_sp902623995--GB_GCA_902623995.1	{'phaB', 'phaC', 'phaA'}	complete	phaA,phaB,phaC	1.0	False	True
s__AB-629-J13_sp002346675--GB_GCA_002346675.1	{'phaA'}	precursors_only	phaA			
s__AC-37_sp005885165--GB_GCA_005885165.1	{'phaP', 'phaA'}	precursors_only	phaA,phaP			
s__AC-51_sp005883885--GB_GCA_005883885.1	{'phaP', 'phaA'}	precursors_only	phaA,phaP			
s__AC-51_sp005885035--GB_GCA_005885035.1	{'phaA'}	precursors_only	phaA			
s__AC-67_sp005883175--GB_GCA_005883175.1	{'phaA'}	precursors_only	phaA			
s__AC-69_sp005885325--GB_GCA_005885325.1	{'phaA'}	precursors_only	phaA			
s__AC2028_sp002373595--GB_GCA_002373595.1	{'phaA'}	precursors_only	phaA			
s__AC2028_sp016285265--GB_GCA_016285265.1	{'phaA'}	precursors_only	phaA			
s__AC2028_sp017469945--GB_GCA_017469945.1	{'phaA'}	precursors_only	phaA			
s__AC2028_sp017543485--GB_GCA_017543485.1	{'phaA'}	precursors_only	phaA			
s__AC2028_sp017544405--GB_GCA_017544405.1	{'phaA'}	precursors_only	phaA			
s__AC2028_sp017940415--GB_GCA_017940415.1	{'phaA'}	precursors_only	phaA			
s__AC2028_sp017964745--GB_GCA_017964745.1	{'phaB', 'phaA'}	precursors_only	phaA,phaB			
s__AC2028_sp902761225--GB_GCA_902761225.1	{'phaA'}	precursors_only	phaA			
s__AC2028_sp902790935--GB_GCA_902790935.1	{'phaA'}	precursors_only	phaA			
s__AEGEAN-183_sp001628005--GB_GCA_001628005.1	{'phaA'}	precursors_only	phaA			
s__AEGEAN-183_sp012965075--GB_GCA_012965075.1	{'phaA'}	precursors_only	phaA			
s__AG-12_sp013044295--GB_GCA_013044295.1	{'phaA'}	precursors_only	phaA			
s__AG-12_sp021791345--GB_GCA_021791345.1	{'phaA'}	precursors_only	phaA			
s__AG-12_sp021802115--GB_GCA_021802115.1	{'phaA'}	precursors_only	phaA			
s__AG-12_sp021809895--GB_GCA_021809895.1	{'phaA'}	precursors_only	phaA			
s__AG-339-G14_sp003282105--GB_GCA_003282105.1	{'phaA'}	precursors_only	phaA			
s__AG-339-G14_sp902525735--GB_GCA_902525735.1	{'phaA'}	precursors_only	phaA			
s__AG-339-G14_sp902536295--GB_GCA_902536295.1	{'phaA'}	precursors_only	phaA			
s__AG-339-G14_sp902562135--GB_GCA_902562135.1	{'phaA'}	precursors_only	phaA			
s__AG-339-G14_sp902613455--GB_GCA_023703675.1	{'phaA'}	precursors_only	phaA			
s__AG-339-G14_sp902614235--GB_GCA_902614235.1	{'phaA'}	precursors_only	phaA			
s__AG-339-G14_sp902616715--GB_GCA_902616715.1	{'phaA'}	precursors_only	phaA			
s__AG-339-G14_sp902635045--GB_GCA_902635045.1	{'phaA'}	precursors_only	phaA			
s__AG-414-E02_sp016764285--GB_GCA_016764285.1	{'phaA'}	precursors_only	phaA			
s__AG-422-B15_sp902517885--GB_GCA_902517885.1	{'phaB', 'phaA'}	precursors_only	phaA,phaB			
s__AG-422-B15_sp902519835--GB_GCA_902519835.1	{'phaB', 'phaA'}	precursors_only	phaA,phaB			
s__AG-422-B15_sp902521655--GB_GCA_902521655.1	{'phaB', 'phaA'}	precursors_only	phaA,phaB			
s__AG-422-B15_sp902523455--GB_GCA_902523455.1	{'phaB', 'phaA'}	precursors_only	phaA,phaB			
s__AG-422-B15_sp902526005--GB_GCA_902526005.1	{'phaB', 'phaA'}	precursors_only	phaA,phaB			
s__AG-422-B15_sp902546615--GB_GCA_902546615.1	{'phaB', 'phaA'}	precursors_only	phaA,phaB			
s__AG-422-B15_sp902547315--GB_GCA_902547315.1	{'phaB', 'phaA'}	precursors_only	phaA,phaB			
s__AG-422-B15_sp902570675--GB_GCA_902570675.1	{'phaB', 'phaA'}	precursors_only	phaA,phaB			
s__AG-422-B15_sp902589175--GB_GCA_902589175.1	{'phaB', 'phaA'}	precursors_only	phaA,phaB			
s__AG-422-B15_sp902610585--GB_GCA_902610585.1	{'phaB', 'phaA'}	precursors_only	phaA,phaB			
s__AG-422-B15_sp902614655--GB_GCA_902614655.1	{'phaB', 'phaA'}	precursors_only	phaA,phaB			
s__AG-422-B15_sp902619105--GB_GCA_902619105.1	{'phaB', 'phaA'}	precursors_only	phaA,phaB			
s__AG-426-I14_sp003213175--GB_GCA_003213175.1	{'phaA'}	precursors_only	phaA			
s__AG-426-M11_sp003213095--GB_GCA_003213095.1	{'phaB', 'phaA'}	precursors_only	phaA,phaB			
s__AG-430-B22_sp002726005--GB_GCA_002726005.1	{'phaB', 'phaA'}	precursors_only	phaA,phaB			
s__AG-430-B22_sp002728335--GB_GCA_002728335.1	{'phaA'}	precursors_only	phaA			
s__AG-430-B22_sp003212795--GB_GCA_003212795.1	{'phaA'}	precursors_only	phaA			
s__AG-430-B22_sp902533755--GB_GCA_902533755.1	{'phaA'}	precursors_only	phaA			
s__AG11_sp013361335--GB_GCA_013361335.1	{'phaA'}	precursors_only	phaA			
s__AG1_sp003116855--GB_GCA_003116855.1	{'phaA'}	precursors_only	phaA			
s__AG25_sp003221005--GB_GCA_003221005.1	{'phaB', 'phaA'}	precursors_only	phaA,phaB			
s__AG41_sp003221045--GB_GCA_003221045.1	{'phaA'}	precursors_only	phaA			
s__AG41_sp003222035--GB_GCA_003222035.1	{'phaA'}	precursors_only	phaA			
s__AG41_sp003222085--GB_GCA_003222085.1	{'phaA'}	precursors_only	phaA			
s__AK92_sp003399765--RS_GCF_003399765.1	{'phaB', 'phaC', 'phaA'}	complete	phaA,phaB,phaC	3.0	True	False
s__AL-N1_sp013122435--GB_GCA_013122435.1	{'phaA'}	precursors_only	phaA			
s__ALPHA2B_sp005503065--GB_GCA_005503065.1	{'phaP', 'phaB', 'phaA', 'phaZ', 'phaC'}	complete	phaA,phaB,phaC,phaP,phaZ	3.0	True	True
s__ANME1a_sp003194425--GB_GCA_003194425.1	{'phaA'}	precursors_only	phaA			
s__AP-15_sp005888425--GB_GCA_005888425.1	{'phaB', 'phaC', 'phaA'}	complete	phaA,phaB,phaC	3.0	True	True
s__AP-15_sp019244535--GB_GCA_019244535.1	{'phaB', 'phaC', 'phaA', 'phaZ'}	complete	phaA,phaB,phaC,phaZ	3.0	True	True
s__AP-16_sp005884745--GB_GCA_005884745.1	{'phaP', 'phaB', 'phaA', 'phaZ', 'phaC'}	complete	phaA,phaB,phaC,phaP,phaZ	4.0	True	True
s__AP-16_sp019243195--GB_GCA_019243195.1	{'phaP', 'phaB', 'phaA', 'phaZ', 'phaC'}	complete	phaA,phaB,phaC,phaP,phaZ	3.0	False	True
s__AR12_sp003220225--GB_GCA_003220225.1	{'phaC', 'phaA'}	complete	phaA,phaC	1.0	True	False
s__AR12_sp003220335--GB_GCA_003220335.1	{'phaB', 'phaC', 'phaA'}	complete	phaA,phaB,phaC	1.0	True	False
s__AR12_sp003220475--GB_GCA_003220475.1	{'phaC', 'phaA'}	complete	phaA,phaC	2.0	True	False
s__AR19_sp003220595--GB_GCA_003220595.1	{'phaB', 'phaC', 'phaA'}	complete	phaA,phaB,phaC	1.0	True	False
s__AR31_sp003221515--GB_GCA_003221515.1	{'phaC', 'phaA'}	complete	phaA,phaC	1.0	True	False
s__AR37_sp003220345--GB_GCA_003220345.1	{'phaB', 'phaC', 'phaA'}	complete	phaA,phaB,phaC	1.0	True	False
s__ARK-14_sp002899805--GB_GCA_002899805.1	{'phaA'}	precursors_only	phaA			
s__ARK-14_sp022759165--GB_GCA_022759165.1	{'phaA'}	precursors_only	phaA			
s__ARK-15_sp002878135--GB_GCA_002878135.1	{'phaA'}	precursors_only	phaA			
s__ARK-15_sp009758405--GB_GCA_009758405.1	{'phaA'}	precursors_only	phaA			
s__ASP10-02a_sp002312935--GB_GCA_002312935.1	{'phaA'}	precursors_only	phaA			
s__ASP10-02a_sp002335115--GB_GCA_002335115.1	{'phaA'}	precursors_only	phaA			
s__ASP10-02a_sp002470565--GB_GCA_002470565.1	{'phaA'}	precursors_only	phaA			
s__ASP10-02a_sp002686055--GB_GCA_002686055.1	{'phaA'}	precursors_only	phaA			
s__ASP10-02a_sp018647765--GB_GCA_018647765.1	{'phaA'}	precursors_only	phaA			
s__ASP10-02a_sp024230095--GB_GCA_024230095.1	{'phaB', 'phaA'}	precursors_only	phaA,phaB			
s__ASP10-02a_sp024686035--GB_GCA_024686035.1	{'phaA'}	precursors_only	phaA			
s__ASP10-05a_sp000981645--GB_GCA_000981645.1	{'phaA'}	precursors_only	phaA			
s__ASP10-05a_sp002336675--GB_GCA_002336675.1	{'phaA'}	precursors_only	phaA			
s__ATCC-39006_sp002847015--RS_GCF_002847015.1	{'phaA'}	precursors_only	phaA			
s__ATM1_sp003577165--GB_GCA_003577165.1	{'phaA'}	precursors_only	phaA			
s__ATN2_sp003577145--GB_GCA_003577145.1	{'phaP', 'phaA'}	precursors_only	phaA,phaP			
s__AU392_sp003443635--GB_GCA_003443635.1	{'phaA'}	precursors_only	phaA			
s__AV133_sp003219265--GB_GCA_003219265.1	{'phaA'}	precursors_only	phaA			
s__AV40_sp003219215--GB_GCA_003219215.1	{'phaA'}	precursors_only	phaA			
s__AV40_sp003220055--GB_GCA_003220055.1	{'phaA'}	precursors_only	phaA			
s__AV69_sp003219125--GB_GCA_003219125.1	{'phaA'}	precursors_only	phaA			
s__AV69_sp003219175--GB_GCA_003219175.1	{'phaA'}	precursors_only	phaA			
s__AV69_sp003219925--GB_GCA_003219925.1	{'phaA'}	precursors_only	phaA			
s__AV69_sp003220155--GB_GCA_003220155.1	{'phaB', 'phaA'}	precursors_only	phaA,phaB			
s__AV80_sp003134765--GB_GCA_003134765.1	{'phaA'}	precursors_only	phaA			
s__AV80_sp003134785--GB_GCA_003134785.1	{'phaA'}	precursors_only	phaA			
s__AV80_sp003167555--GB_GCA_003167555.1	{'phaB', 'phaA'}	precursors_only	phaA,phaB			
s__AV80_sp003169695--GB_GCA_003169695.1	{'phaA'}	precursors_only	phaA			
s__AWRV01_sp000504185--RS_GCF_016806125.1	{'phaP', 'phaB', 'phaA', 'phaZ', 'phaC'}	complete	phaA,phaB,phaC,phaP,phaZ	2.0	True	False
s__AWTP1-13_sp019747815--GB_GCA_019747815.1	{'phaB', 'phaC', 'phaA', 'phaZ'}	complete	phaA,phaB,phaC,phaZ	2.0	True	False
s__AWTP1-35_sp003962875--GB_GCA_020637215.1	{'phaP', 'phaA'}	precursors_only	phaA,phaP			
s__AWTP1-9_sp016200915--GB_GCA_016200915.1	{'phaP', 'phaA'}	precursors_only	phaA,phaP			
s__AWVT01_sp000469545--RS_GCF_000469545.1	{'phaA'}	precursors_only	phaA			
s__Abiotrophia_defectiva--RS_GCF_000160075.2	{'phaA'}	precursors_only	phaA			
s__Abiotrophia_sp001815865--RS_GCF_001815865.1	{'phaA'}	precursors_only	phaA			
s__Absicoccus_porci--RS_GCF_003725415.1	{'phaA'}	precursors_only	phaA			
s__Absicoccus_sp000434355--GB_GCA_003480165.1	{'phaA'}	precursors_only	phaA			
s__Abyssibacter_profundi--RS_GCF_003151135.1	{'phaB', 'phaC', 'phaA'}	complete	phaA,phaB,phaC	2.0	True	False
s__Abyssibacter_sp023146115--GB_GCA_023146115.1	{'phaC', 'phaA'}	complete	phaA,phaC	1.0	True	False
s__Abzuiibacterium_crystallinum--GB_GCA_002787155.1	{'phaA'}	precursors_only	phaA			
s__AcAMD-2_sp000754455--GB_GCA_000754455.1	{'phaA'}	precursors_only	phaA			
s__AcAMD-2_sp903920865--GB_GCA_903920865.1	{'phaA'}	precursors_only	phaA			
s__AcAMD-5_sp002293025--GB_GCA_002293025.1	{'phaA'}	precursors_only	phaA			
s__Accumulibacter_affinis--GB_GCA_016713625.1	{'phaB', 'phaC', 'phaA', 'phaZ'}	complete	phaA,phaB,phaC,phaZ	5.0	True	True
s__Accumulibacter_cognatus--GB_GCA_013414765.1	{'phaB', 'phaC', 'phaA', 'phaZ'}	complete	phaA,phaB,phaC,phaZ	4.0	True	True
s__Accumulibacter_conexus--GB_GCA_017592775.1	{'phaB', 'phaC', 'phaA', 'phaZ'}	complete	phaA,phaB,phaC,phaZ	3.0	True	False
s__Accumulibacter_contiguus--RS_GCF_012940005.1	{'phaB', 'phaC', 'phaA'}	complete	phaA,phaB,phaC	4.0	False	True
s__Accumulibacter_iunctus--GB_GCA_002345025.1	{'phaB', 'phaC', 'phaA', 'phaZ'}	complete	phaA,phaB,phaC,phaZ	2.0	True	False
s__Accumulibacter_meliphilus--GB_GCA_003332265.1	{'phaB', 'phaC', 'phaA', 'phaZ'}	complete	phaA,phaB,phaC,phaZ	4.0	True	True
s__Accumulibacter_phosphatis_G--RS_GCF_012939955.1	{'phaB', 'phaC', 'phaA', 'phaZ'}	complete	phaA,phaB,phaC,phaZ	4.0	True	True
s__Accumulibacter_propinquus--GB_GCA_016714935.1	{'phaB', 'phaC', 'phaA', 'phaZ'}	complete	phaA,phaB,phaC,phaZ	4.0	True	False
s__Accumulibacter_proximus--GB_GCA_016709675.1	{'phaB', 'phaC', 'phaA'}	complete	phaA,phaB,phaC	3.0	True	True
s__Accumulibacter_similis--GB_GCA_013347225.1	{'phaB', 'phaC', 'phaA', 'phaZ'}	complete	phaA,phaB,phaC,phaZ	3.0	True	True
s__Accumulibacter_sp000585015--GB_GCA_000585015.1	{'phaB', 'phaC', 'phaA', 'phaZ'}	complete	phaA,phaB,phaC,phaZ	3.0	True	False
s__Accumulibacter_sp000585055--GB_GCA_000585055.1	{'phaB', 'phaC', 'phaA', 'phaZ'}	complete	phaA,phaB,phaC,phaZ	4.0	True	True
s__Accumulibacter_sp000585075--GB_GCA_000585075.1	{'phaB', 'phaC', 'phaA', 'phaZ'}	complete	phaA,phaB,phaC,phaZ	4.0	True	True
s__Accumulibacter_sp014879755--GB_GCA_024235695.1	{'phaB', 'phaC', 'phaA', 'phaZ'}	complete	phaA,phaB,phaC,phaZ	5.0	False	True
s__Accumulibacter_sp017302455--GB_GCA_017302455.1	{'phaB', 'phaC', 'phaA'}	complete	phaA,phaB,phaC	5.0	True	True
s__Accumulibacter_sp023806565--GB_GCA_023806565.1	{'phaB', 'phaC', 'phaA'}	complete	phaA,phaB,phaC	5.0	True	True
s__Accumulibacter_sp023806625--GB_GCA_023806625.1	{'phaB', 'phaC', 'phaA', 'phaZ'}	complete	phaA,phaB,phaC,phaZ	2.0	True	False
s__Accumulibacter_sp023806635--GB_GCA_023806635.1	{'phaB', 'phaC', 'phaA', 'phaZ'}	complete	phaA,phaB,phaC,phaZ	2.0	True	False
s__Accumulibacter_sp024235715--GB_GCA_024235715.1	{'phaB', 'phaC', 'phaA', 'phaZ'}	complete	phaA,phaB,phaC,phaZ	2.0	True	False
s__Accumulibacter_vicinus--GB_GCA_002425405.1	{'phaB', 'phaC', 'phaA', 'phaZ'}	complete	phaA,phaB,phaC,phaZ	3.0	True	False
s__Acd1_sp000389735--GB_GCA_000389735.1	{'phaA'}	precursors_only	phaA			
s__Acerihabitans_ligni--RS_GCF_016865525.2	{'phaA'}	precursors_only	phaA			
s__Acetatifactor_intestinalis--RS_GCF_009695995.1	{'phaB', 'phaA'}	precursors_only	phaA,phaB			
s__Acetatifactor_muris--RS_GCF_024623325.1	{'phaA'}	precursors_only	phaA			
s__Acetatifactor_muris_A--GB_GCA_023663635.1	{'phaA'}	precursors_only	phaA			
s__Acetatifactor_muris_B--GB_GCA_023664365.1	{'phaA'}	precursors_only	phaA			
s__Acetatifactor_sp002490995--GB_GCA_002490995.1	{'phaA'}	precursors_only	phaA			
s__Acetatifactor_sp003447295--GB_GCA_003447295.1	{'phaA'}	precursors_only	phaA			
s__Acetatifactor_sp003612485--GB_GCA_003612485.1	{'phaA'}	precursors_only	phaA			
s__Acetatifactor_sp011959105--GB_GCA_011959105.1	{'phaA'}	precursors_only	phaA			
s__Acetatifactor_sp016290775--GB_GCA_016290775.1	{'phaA'}	precursors_only	phaA			
s__Acetatifactor_sp016293615--GB_GCA_016293615.1	{'phaA'}	precursors_only	phaA			
s__Acetatifactor_sp017400965--GB_GCA_017400965.1	{'phaA'}	precursors_only	phaA			
s__Acetatifactor_sp017527205--GB_GCA_017527205.1	{'phaP', 'phaA'}	precursors_only	phaA,phaP			
s__Acetatifactor_sp018385425--GB_GCA_018385425.1	{'phaA'}	precursors_only	phaA			
s__Acetatifactor_sp023662875--GB_GCA_023662875.1	{'phaA'}	precursors_only	phaA			
s__Acetatifactor_sp023663505--GB_GCA_023663505.1	{'phaA'}	precursors_only	phaA			
s__Acetatifactor_sp023663725--GB_GCA_023663725.1	{'phaA'}	precursors_only	phaA			
s__Acetatifactor_sp023664345--GB_GCA_023664345.1	{'phaA'}	precursors_only	phaA			
s__Acetatifactor_sp023664665--GB_GCA_023664665.1	{'phaA'}	precursors_only	phaA			
s__Acetatifactor_sp023665475--GB_GCA_023665475.1	{'phaA'}	precursors_only	phaA			
s__Acetatifactor_sp900066565--GB_GCA_003584705.1	{'phaA'}	precursors_only	phaA			
s__Acetatifactor_sp900320485--GB_GCA_900320485.1	{'phaA'}	precursors_only	phaA			
s__Acetatifactor_sp900554205--GB_GCA_900554205.1	{'phaA'}	precursors_only	phaA			
s__Acetatifactor_sp900755865--GB_GCA_900755865.1	{'phaA'}	precursors_only	phaA			
s__Acetatifactor_sp900760705--GB_GCA_900760705.1	{'phaC', 'phaA'}	complete	phaA,phaC	1.0	False	True
s__Acetatifactor_sp900766575--GB_GCA_900766575.1	{'phaA'}	precursors_only	phaA			
s__Acetatifactor_sp900772845--GB_GCA_900772845.1	{'phaA'}	precursors_only	phaA			
s__Acetatifactor_sp902796105--GB_GCA_902796105.1	{'phaB', 'phaA'}	precursors_only	phaA,phaB			
s__Acetatifactor_sp910576125--GB_GCA_910576125.1	{'phaA'}	precursors_only	phaA			
s__Acetatifactor_sp910579755--GB_GCA_910579755.1	{'phaA'}	precursors_only	phaA			
s__Acetatifactor_sp910584235--GB_GCA_910584235.1	{'phaA'}	precursors_only	phaA			
s__Acetatifactor_sp910584865--GB_GCA_910584865.1	{'phaA'}	precursors_only	phaA			
s__Acetatifactor_sp910585425--GB_GCA_910585425.1	{'phaA'}	precursors_only	phaA			
s__Acetatifactor_sp910585615--GB_GCA_910585615.1	{'phaB', 'phaA'}	precursors_only	phaA,phaB			
s__Acetatifactor_sp910585665--GB_GCA_910585665.1	{'phaA'}	precursors_only	phaA			
s__Acetatifactor_sp910585805--GB_GCA_910585805.1	{'phaA'}	precursors_only	phaA			
s__Acetatifactor_sp910586835--GB_GCA_910586835.1	{'phaA'}	precursors_only	phaA			
s__Acetatifactor_sp910588225--GB_GCA_910588225.1	{'phaA'}	precursors_only	phaA			
s__Acetatifactor_sp910589035--GB_GCA_910589035.1	{'phaA'}	precursors_only	phaA			
s__Acetatifactor_sp910589655--GB_GCA_910589655.1	{'phaA'}	precursors_only	phaA			
s__Acetatifactor_sp934394815--GB_GCA_934394815.1	{'phaA'}	precursors_only	phaA			
s__Acetatifactor_sp934402315--GB_GCA_934402315.1	{'phaA'}	precursors_only	phaA			
s__Acetatifactor_sp934433135--GB_GCA_934433135.1	{'phaA'}	precursors_only	phaA			
s__Acetatifactor_sp934436435--GB_GCA_934436435.1	{'phaA'}	precursors_only	phaA			
s__Acetatifactor_sp945485625--GB_GCA_945485625.1	{'phaA'}	precursors_only	phaA			
s__Acetatifactor_stercoripullorum--GB_GCA_019114005.1	{'phaA'}	precursors_only	phaA			
s__Acetilactobacillus_jinshanensis--RS_GCF_004359375.1	{'phaP'}	accessory_only	phaP			
s__Acetoanaerobium_noterae--RS_GCF_900168025.1	{'phaA'}	precursors_only	phaA			
s__Acetobacter_aceti--RS_GCF_000193495.2	{'phaP'}	accessory_only	phaP			
s__Acetobacter_ascendens--RS_GCF_001766235.1	{'phaB', 'phaP'}	precursors_only	phaB,phaP			
s__Acetobacter_cerevisiae--RS_GCF_001580535.1	{'phaB', 'phaP', 'phaA'}	precursors_only	phaA,phaB,phaP			
s__Acetobacter_cibinongensis--RS_GCF_000963925.1	{'phaP'}	accessory_only	phaP			
s__Acetobacter_fabarum--RS_GCF_011516925.1	{'phaP'}	accessory_only	phaP			
s__Acetobacter_fallax--RS_GCF_011516735.1	{'phaP', 'phaA'}	precursors_only	phaA,phaP			
s__Acetobacter_garciniae--RS_GCF_017377735.1	{'phaB', 'phaP', 'phaA'}	precursors_only	phaA,phaB,phaP			
s__Acetobacter_ghanensis--RS_GCF_001499675.1	{'phaP'}	accessory_only	phaP			
s__Acetobacter_indonesiensis--RS_GCF_000963945.1	{'phaP', 'phaA'}	precursors_only	phaA,phaP			
s__Acetobacter_lambici--RS_GCF_011516885.1	{'phaP'}	accessory_only	phaP			
s__Acetobacter_lovaniensis--RS_GCF_014207635.1	{'phaP', 'phaA'}	precursors_only	phaA,phaP			
s__Acetobacter_malorum--RS_GCF_001580615.1	{'phaP'}	accessory_only	phaP			
s__Acetobacter_malorum_A--RS_GCF_002153605.1	{'phaP'}	accessory_only	phaP			
s__Acetobacter_nitrogenifigens--RS_GCF_000429165.1	{'phaB', 'phaP', 'phaA'}	precursors_only	phaA,phaB,phaP			
s__Acetobacter_oeni--RS_GCF_011516825.1	{'phaP'}	accessory_only	phaP			
s__Acetobacter_okinawensis--RS_GCF_000613865.1	{'phaP'}	accessory_only	phaP			
s__Acetobacter_orientalis--RS_GCF_000963965.1	{'phaP'}	accessory_only	phaP			
s__Acetobacter_orleanensis--RS_GCF_001581005.1	{'phaB', 'phaP', 'phaA'}	precursors_only	phaA,phaB,phaP			
s__Acetobacter_oryzifermentans--RS_GCF_001628715.1	{'phaP'}	accessory_only	phaP			
s__Acetobacter_oryzoeni--RS_GCF_004014775.2	{'phaP'}	accessory_only	phaP			
s__Acetobacter_pasteurianus--RS_GCF_000285275.1	{'phaB', 'phaP'}	precursors_only	phaB,phaP			
s__Acetobacter_peroxydans--RS_GCF_006539345.1	{'phaP', 'phaA'}	precursors_only	phaA,phaP			
s__Acetobacter_persici--RS_GCF_000613905.1	{'phaB', 'phaP'}	precursors_only	phaB,phaP			
s__Acetobacter_senegalensis--RS_GCF_001580995.1	{'phaB', 'phaP', 'phaA'}	precursors_only	phaA,phaB,phaP			
s__Acetobacter_sicerae--RS_GCF_011516765.1	{'phaB', 'phaP'}	precursors_only	phaB,phaP			
s__Acetobacter_sp012517935--GB_GCA_012517935.1	{'phaP', 'phaA'}	precursors_only	phaA,phaP			
s__Acetobacter_sp017413025--GB_GCA_017413025.1	{'phaP'}	accessory_only	phaP			
s__Acetobacter_sp017474285--GB_GCA_017474285.1	{'phaP'}	accessory_only	phaP			
s__Acetobacter_sp022483985--GB_GCA_022483985.1	{'phaP'}	accessory_only	phaP			
s__Acetobacter_syzygii--RS_GCF_000964225.1	{'phaP'}	accessory_only	phaP			
s__Acetobacter_thailandicus--RS_GCF_011516655.1	{'phaB', 'phaP', 'phaA'}	precursors_only	phaA,phaB,phaP			
s__Acetobacter_tropicalis--RS_GCF_001580915.1	{'phaB', 'phaP', 'phaA'}	precursors_only	phaA,phaB,phaP			
s__Acetobacterium_paludosum--RS_GCF_008086595.1	{'phaP'}	accessory_only	phaP			
s__Acetobacterium_sp003260995--RS_GCF_003260995.1	{'phaA'}	precursors_only	phaA			
s__Acetobacterium_tundrae--RS_GCF_008086615.1	{'phaP'}	accessory_only	phaP			
s__Acetobacterium_wieringae--RS_GCF_001766835.1	{'phaA'}	precursors_only	phaA			
s__Acetocimmeria_pyornia--GB_GCA_004367365.1	{'phaA'}	precursors_only	phaA			
s__Acetomicrobium_sp002385485--GB_GCA_002385485.1	{'phaA'}	precursors_only	phaA			
s__Acetomicrobium_thermoterrenum--RS_GCF_900107215.1	{'phaA'}	precursors_only	phaA			
s__Acholeplasma_C_brassicae--RS_GCF_000967915.1	{'phaA'}	precursors_only	phaA			
s__Acholeplasma_hippikon--RS_GCF_900660755.1	{'phaA'}	precursors_only	phaA			
s__Acholeplasma_laidlawii--RS_GCF_000018785.1	{'phaA'}	precursors_only	phaA			
s__Acholeplasma_oculi--RS_GCF_900166985.1	{'phaA'}	precursors_only	phaA			
s__Achromobacter_aegrifaciens--RS_GCF_902859735.1	{'phaB', 'phaC', 'phaA', 'phaZ'}	complete	phaA,phaB,phaC,phaZ	2.0	True	True
s__Achromobacter_animicus--RS_GCF_902859585.1	{'phaB', 'phaC', 'phaA', 'phaZ'}	complete	phaA,phaB,phaC,phaZ	2.0	True	True
s__Achromobacter_anxifer--RS_GCF_903652925.1	{'phaB', 'phaC', 'phaA', 'phaZ'}	complete	phaA,phaB,phaC,phaZ	2.0	True	False
s__Achromobacter_bronchisepticus_A--RS_GCF_014490035.1	{'phaB', 'phaC', 'phaA', 'phaZ'}	complete	phaA,phaB,phaC,phaZ	3.0	True	True
s__Achromobacter_deleyi--RS_GCF_902859705.1	{'phaB', 'phaC', 'phaA', 'phaZ'}	complete	phaA,phaB,phaC,phaZ	2.0	True	False
s__Achromobacter_deleyi_A--RS_GCF_013116765.2	{'phaB', 'phaC', 'phaA', 'phaZ'}	complete	phaA,phaB,phaC,phaZ	1.0	True	False
s__Achromobacter_denitrificans--RS_GCF_001571365.1	{'phaB', 'phaC', 'phaA', 'phaZ'}	complete	phaA,phaB,phaC,phaZ	3.0	True	True
s__Achromobacter_dolens--RS_GCF_902859745.1	{'phaB', 'phaC', 'phaA', 'phaZ'}	complete	phaA,phaB,phaC,phaZ	2.0	True	True
s__Achromobacter_insolitus--RS_GCF_002209555.1	{'phaB', 'phaC', 'phaA', 'phaZ'}	complete	phaA,phaB,phaC,phaZ	1.0	True	False
s__Achromobacter_insuavis--RS_GCF_902859645.1	{'phaB', 'phaC', 'phaA', 'phaZ'}	complete	phaA,phaB,phaC,phaZ	2.0	True	False
s__Achromobacter_insuavis_A--RS_GCF_016127315.1	{'phaB', 'phaC', 'phaA', 'phaZ'}	complete	phaA,phaB,phaC,phaZ	2.0	True	False
