orgId	locusId	gene_cluster_id	root_og	OG_id	taxonomic_tier	tier_source	hypothesis_status	conservation_score	ignorance_score	importance_score	n_species	n_phyla	evidence_summary
acidovorax_3H11	Ac3H11_837	NZ_LUKZ01000027.1_123	32YG3	OG00836	kingdom	pangenome	weak_lead	7.661369991948978	2	15.322739983897955	867.0	24.0	DUF-only
acidovorax_3H11	Ac3H11_841	JAIBEQ010000724.1_3			species	FB-only	weak_lead	1.0	2	2.0	1.0	1.0	strong-fitness
acidovorax_3H11	Ac3H11_843	NZ_LUKZ01000027.1_129	301FE		kingdom	pangenome	true_knowledge_gap	7.617760800027671	3	22.853282400083014	555.0	25.0	none
acidovorax_3H11	Ac3H11_849	NZ_LUKZ01000027.1_135			species	FB-only	strong_hypothesis	1.0	1	1.0	1.0	1.0	EC-prediction; GapMind-high
acidovorax_3H11	Ac3H11_850				species	FB-only	true_knowledge_gap	1.0	3	3.0	1.0	1.0	none
acidovorax_3H11	Ac3H11_852	JAIBEQ010000851.1_8	302UR		phylum	pangenome	true_knowledge_gap	6.271056380783516	3	18.813169142350546	16.0	1.0	none
acidovorax_3H11	Ac3H11_857	NZ_LUKZ01000027.1_142	COG3064	OG01374	kingdom	pangenome	true_knowledge_gap	7.931945964276389	3	23.79583789282917	13804.0	83.0	none
acidovorax_3H11	Ac3H11_860	NZ_LUKZ01000027.1_145	32TGY		kingdom	pangenome	true_knowledge_gap	7.533328144084137	3	22.59998443225241	234.0	6.0	none
acidovorax_3H11	Ac3H11_863	JAIBEQ010000956.1_4	302YD		kingdom	pangenome	true_knowledge_gap	7.44416578291493	3	22.33249734874479	94.0	2.0	none
acidovorax_3H11	Ac3H11_865	JAIBEQ010000956.1_2	COG4314		kingdom	pangenome	true_knowledge_gap	7.78466186749733	3	23.35398560249199	3060.0	50.0	none
acidovorax_3H11	Ac3H11_867				species	FB-only	true_knowledge_gap	1.0	3	3.0	1.0	1.0	none
acidovorax_3H11	Ac3H11_871				species	FB-only	true_knowledge_gap	1.0	3	3.0	1.0	1.0	none
acidovorax_3H11	Ac3H11_872	NZ_LUKZ01000027.1_155	33BGB		order	pangenome	true_knowledge_gap	4.454049234914361	3	13.362147704743084	104.0	1.0	none
acidovorax_3H11	Ac3H11_876	NZ_LUKZ01000027.1_158	COG1835		kingdom	pangenome	weak_lead	7.960376431923408	2	15.920752863846817	18463.0	84.0	named-domain
acidovorax_3H11	Ac3H11_885	NZ_LUKZ01000027.1_167			species	FB-only	true_knowledge_gap	1.0	3	3.0	1.0	1.0	none
acidovorax_3H11	Ac3H11_886	NZ_LUKZ01000027.1_168	COG3216	OG02767	kingdom	pangenome	weak_lead	7.856615996940226	2	15.713231993880452	6388.0	75.0	DUF-only
acidovorax_3H11	Ac3H11_888	JAIBEQ010000670.1_12	32YI0		kingdom	pangenome	weak_lead	7.681753956851667	2	15.363507913703334	1068.0	6.0	DUF-only; strong-fitness
acidovorax_3H11	Ac3H11_898	JAIBEQ010000639.1_2	2ZM64		order	pangenome	true_knowledge_gap	4.374299178210582	3	13.122897534631747	46.0	1.0	none
acidovorax_3H11	Ac3H11_907	NZ_LUKZ01000019.1_15	3319V		family	pangenome	weak_lead	3.42592459430337	2	6.85184918860674	78.0	1.0	strong-fitness
acidovorax_3H11	Ac3H11_913	JAIBEQ010000143.1_2	COG3545	OG01382	kingdom	pangenome	weak_lead	7.826533353116672	2	15.653066706233345	4696.0	38.0	GapMind-low; named-domain
acidovorax_3H11	Ac3H11_915	NZ_LUKZ01000019.1_23	30QAU		kingdom	pangenome	weak_lead	7.586715867143244	2	15.173431734286488	404.0	16.0	strong-fitness
acidovorax_3H11	Ac3H11_918	NZ_LUKZ01000019.1_26	COG1639	OG01479	kingdom	pangenome	weak_lead	7.823273581483655	2	15.64654716296731	4542.0	75.0	named-domain
acidovorax_3H11	Ac3H11_923				species	FB-only	true_knowledge_gap	1.0	3	3.0	1.0	1.0	none
acidovorax_3H11	Ac3H11_924	NZ_LUKZ01000019.1_31			species	FB-only	true_knowledge_gap	1.0	3	3.0	1.0	1.0	none
acidovorax_3H11	Ac3H11_930	NZ_LUKZ01000019.1_37			species	FB-only	weak_lead	1.0	2	2.0	1.0	1.0	module-bare
acidovorax_3H11	Ac3H11_938	NZ_LUKZ01000019.1_45	2Z7VF		phylum	pangenome	weak_lead	6.567232058289829	2	13.134464116579657	331.0	1.0	DUF-only
acidovorax_3H11	Ac3H11_942				species	FB-only	strong_hypothesis	1.0	1	1.0	1.0	1.0	EC-prediction; strong-fitness
acidovorax_3H11	Ac3H11_947	JAIBEQ010000357.1_5	318EG		mobile	pangenome	true_knowledge_gap	4.242931740172525	3	12.728795220517574	12.0	2.0	none
acidovorax_3H11	Ac3H11_949	JAIBEQ010000357.1_3	COG1714		kingdom	pangenome	strong_hypothesis	7.927252907032052	1	7.927252907032052	13157.0	94.0	named-domain; strong-fitness
acidovorax_3H11	Ac3H11_953	NZ_LUKZ01000019.1_59	32ZXT		order	pangenome	weak_lead	4.54659123576063	2	9.09318247152126	268.0	1.0	named-domain
acidovorax_3H11	Ac3H11_978	NZ_LUKZ01000019.1_84			species	FB-only	weak_lead	1.0	2	2.0	1.0	1.0	module-bare
acidovorax_3H11	Ac3H11_981	JAIBEQ010000120.1_5	COG0730	OG01997	kingdom	pangenome	weak_lead	7.979203389866481	2	15.958406779732963	22384.0	127.0	GapMind-low; named-domain
acidovorax_3H11	Ac3H11_982	NZ_LUKZ01000019.1_88	COG3027	OG00256	kingdom	pangenome	weak_lead	7.934552570967483	2	15.869105141934966	14177.0	88.0	named-domain
acidovorax_3H11	Ac3H11_983	NZ_LUKZ01000019.1_89	32YFT		class	pangenome	true_knowledge_gap	5.565744009407829	3	16.697232028223485	326.0	1.0	none
acidovorax_3H11	Ac3H11_984				species	FB-only	weak_lead	1.0	2	2.0	1.0	1.0	strong-fitness; module-bare
acidovorax_3H11	Ac3H11_992	JAIBEQ010000374.1_7	COG4744	OG08180	kingdom	pangenome	weak_lead	7.698071568816782	2	15.396143137633564	1262.0	26.0	DUF-only
acidovorax_3H11	Ac3H11_997	JAIBEQ010000945.1_4	COG1718	OG10159	kingdom	pangenome	weak_lead	7.837565844285618	2	15.675131688571236	5257.0	51.0	GapMind-low; named-domain
acidovorax_3H11	Ac3H11_998	JAIBEQ010000945.1_3	32SI8	OG10152	kingdom	pangenome	weak_lead	7.728511931637548	2	15.457023863275095	1723.0	12.0	DUF-only
acidovorax_3H11	Ac3H11_1021				species	FB-only	true_knowledge_gap	1.0	3	3.0	1.0	1.0	none
acidovorax_3H11	Ac3H11_1023	NZ_LUKZ01000019.1_127			species	FB-only	true_knowledge_gap	1.0	3	3.0	1.0	1.0	none
acidovorax_3H11	Ac3H11_1025	NZ_LUKZ01000019.1_129	32RT7		kingdom	pangenome	weak_lead	7.627158637045775	2	15.25431727409155	611.0	11.0	DUF-only
acidovorax_3H11	Ac3H11_1027	NZ_LUKZ01000019.1_131	32YAP		kingdom	pangenome	weak_lead	7.707937142260141	2	15.415874284520282	1396.0	25.0	DUF-only; strong-fitness
acidovorax_3H11	Ac3H11_1030	JAIBEQ010000568.1_5			species	FB-only	true_knowledge_gap	1.0	3	3.0	1.0	1.0	none
acidovorax_3H11	Ac3H11_1031	JAIBEQ010000568.1_4	33FUI		kingdom	pangenome	weak_lead	7.416732049236697	2	14.833464098473394	71.0	3.0	DUF-only
acidovorax_3H11	Ac3H11_1040	NZ_LUKZ01000019.1_144	33I26		class	pangenome	weak_lead	5.406584571175273	2	10.813169142350546	64.0	1.0	DUF-only
acidovorax_3H11	Ac3H11_1041	NZ_LUKZ01000019.1_145	COG1073	OG00184	kingdom	pangenome	weak_lead	7.987489796336326	2	15.974979592672652	24364.0	131.0	GapMind-low; named-domain
acidovorax_3H11	Ac3H11_1049	NZ_LUKZ01000010.1_2	336DT		family	pangenome	true_knowledge_gap	3.44416578291493	3	10.332497348744791	94.0	1.0	none
acidovorax_3H11	Ac3H11_1050				species	FB-only	true_knowledge_gap	1.0	3	3.0	1.0	1.0	none
acidovorax_3H11	Ac3H11_1054				species	FB-only	true_knowledge_gap	1.0	3	3.0	1.0	1.0	none
acidovorax_3H11	Ac3H11_1057	NZ_LUKZ01000010.1_8	COG3170		kingdom	pangenome	true_knowledge_gap	7.936721229218379	3	23.810163687655137	14495.0	112.0	none
acidovorax_3H11	Ac3H11_1062				species	FB-only	true_knowledge_gap	1.0	3	3.0	1.0	1.0	none
acidovorax_3H11	Ac3H11_1065				species	FB-only	true_knowledge_gap	1.0	3	3.0	1.0	1.0	none
acidovorax_3H11	Ac3H11_1066	NZ_LUKZ01000004.1_2			species	FB-only	true_knowledge_gap	1.0	3	3.0	1.0	1.0	none
acidovorax_3H11	Ac3H11_1070	NZ_LUKZ01000028.1_3	COG1073		kingdom	pangenome	weak_lead	7.987489796336326	2	15.974979592672652	24364.0	131.0	named-domain
acidovorax_3H11	Ac3H11_1078	JAIBEQ010000222.1_9	COG1639		kingdom	pangenome	weak_lead	7.823273581483655	2	15.64654716296731	4542.0	75.0	named-domain
acidovorax_3H11	Ac3H11_1080				species	FB-only	weak_lead	1.0	2	2.0	1.0	1.0	strong-fitness; module-bare
acidovorax_3H11	Ac3H11_1089	NZ_LUKZ01000028.1_21			species	FB-only	true_knowledge_gap	1.0	3	3.0	1.0	1.0	none
acidovorax_3H11	Ac3H11_1098	NZ_LUKZ01000028.1_30	COG0810		kingdom	pangenome	true_knowledge_gap	7.934848645126646	3	23.804545935379938	14220.0	96.0	none
acidovorax_3H11	Ac3H11_1104				species	FB-only	true_knowledge_gap	1.0	3	3.0	1.0	1.0	none
acidovorax_3H11	Ac3H11_1113	JAIBEQ010000732.1_2	COG4638	OG01022	kingdom	pangenome	weak_lead	7.892670565181209	2	15.785341130362418	9237.0	56.0	named-domain
acidovorax_3H11	Ac3H11_1119	NZ_LUKZ01000028.1_52			species	FB-only	true_knowledge_gap	1.0	3	3.0	1.0	1.0	none
acidovorax_3H11	Ac3H11_1133	JAIBEQ010000401.1_3	33YPF		order	pangenome	weak_lead	4.25800196138281	2	8.51600392276562	14.0	1.0	strong-fitness
acidovorax_3H11	Ac3H11_1139	NZ_LUKZ01000028.1_72	331CU		kingdom	pangenome	true_knowledge_gap	7.6366072643517064	3	22.90982179305512	673.0	9.0	none
acidovorax_3H11	Ac3H11_1141	NZ_LUKZ01000028.1_74			species	FB-only	weak_lead	1.0	2	2.0	1.0	1.0	module-bare
acidovorax_3H11	Ac3H11_1146	NZ_LUKZ01000028.1_79	COG2718	OG02907	kingdom	pangenome	weak_lead	7.834505781158421	2	15.669011562316841	5095.0	49.0	DUF-only
acidovorax_3H11	Ac3H11_1149	JAIBEQ010000904.1_2	32TI1	OG13684	kingdom	pangenome	true_knowledge_gap	7.594168077279197	3	22.782504231837592	436.0	9.0	none
acidovorax_3H11	Ac3H11_1151				species	FB-only	true_knowledge_gap	1.0	3	3.0	1.0	1.0	none
acidovorax_3H11	Ac3H11_1152	JAIBEQ010000904.1_4	COG3895		kingdom	pangenome	strong_hypothesis	7.730366644634359	1	7.730366644634359	1756.0	33.0	named-domain; strong-fitness
acidovorax_3H11	Ac3H11_1153	JAIBEQ010000904.1_5			species	FB-only	true_knowledge_gap	1.0	3	3.0	1.0	1.0	none
acidovorax_3H11	Ac3H11_1154	JAIBEQ010000904.1_6	COG5281	OG06845	kingdom	pangenome	weak_lead	7.797235878441931	2	15.594471756883863	3480.0	32.0	DUF-only
acidovorax_3H11	Ac3H11_1155	NZ_LUKZ01000028.1_87	COG4880		kingdom	pangenome	weak_lead	7.753859806329497	2	15.507719612658994	2233.0	46.0	named-domain
acidovorax_3H11	Ac3H11_1161				species	FB-only	true_knowledge_gap	1.0	3	3.0	1.0	1.0	none
acidovorax_3H11	Ac3H11_1166	NZ_LUKZ01000007.1_4	2ZT4T		class	pangenome	true_knowledge_gap	5.250756949326724	3	15.75227084798017	13.0	1.0	none
acidovorax_3H11	Ac3H11_1168				species	FB-only	true_knowledge_gap	1.0	3	3.0	1.0	1.0	none
acidovorax_3H11	Ac3H11_1175				species	FB-only	weak_lead	1.0	2	2.0	1.0	1.0	strong-fitness
acidovorax_3H11	Ac3H11_1192	NZ_LUKZ01000007.1_28			species	FB-only	weak_lead	1.0	2	2.0	1.0	1.0	named-domain
acidovorax_3H11	Ac3H11_1195	NZ_LUKZ01000007.1_31	COG2865		kingdom	pangenome	weak_lead	7.937834469769793	2	15.875668939539587	14661.0	118.0	named-domain
acidovorax_3H11	Ac3H11_1198	NZ_LUKZ01000006.1_4	COG5373	OG09178	kingdom	pangenome	weak_lead	7.84892970176154	2	15.69785940352308	5905.0	63.0	DUF-only
acidovorax_3H11	Ac3H11_1201	NZ_LUKZ01000006.1_7			species	FB-only	true_knowledge_gap	1.0	3	3.0	1.0	1.0	none
acidovorax_3H11	Ac3H11_1204				species	FB-only	true_knowledge_gap	1.0	3	3.0	1.0	1.0	none
acidovorax_3H11	Ac3H11_1214	JAIBEQ010000528.1_7	COG2206	OG06987	kingdom	pangenome	weak_lead	7.920858688212671	2	15.841717376425342	12324.0	125.0	GapMind-low
acidovorax_3H11	Ac3H11_1217	JAIBEQ010000260.1_5	COG3496	OG01599	kingdom	pangenome	weak_lead	7.844700542181019	2	15.689401084362038	5655.0	46.0	DUF-only
acidovorax_3H11	Ac3H11_1234	JAIBEQ010000278.1_2	32Y5P	OG09280	kingdom	pangenome	true_knowledge_gap	7.644152719053893	3	22.93245815716168	727.0	17.0	none
acidovorax_3H11	Ac3H11_1237	JAIBEQ010000278.1_5	32QXH		class	pangenome	true_knowledge_gap	5.472809060944343	3	16.418427182833028	126.0	1.0	none
acidovorax_3H11	Ac3H11_1240				species	FB-only	weak_lead	1.0	2	2.0	1.0	1.0	strong-fitness
acidovorax_3H11	Ac3H11_1244	JAIBEQ010000278.1_12	COG3039		kingdom	pangenome	weak_lead	7.922229329372069	2	15.844458658744138	12498.0	107.0	named-domain
acidovorax_3H11	Ac3H11_1247	JAIBEQ010000383.1_2	COG1716	OG09140	kingdom	pangenome	weak_lead	7.938446030138743	2	15.876892060277486	14753.0	99.0	named-domain
acidovorax_3H11	Ac3H11_1250				species	FB-only	true_knowledge_gap	1.0	3	3.0	1.0	1.0	none
acidovorax_3H11	Ac3H11_1265	NZ_LUKZ01000006.1_71	2ZG0C	OG00854	class	pangenome	true_knowledge_gap	5.5519153965051595	3	16.65574618951548	283.0	1.0	none
acidovorax_3H11	Ac3H11_1269	NZ_LUKZ01000006.1_75			species	FB-only	true_knowledge_gap	1.0	3	3.0	1.0	1.0	none
acidovorax_3H11	Ac3H11_1272	JAIBEQ010000592.1_5			species	FB-only	weak_lead	1.0	2	2.0	1.0	1.0	DUF-only
acidovorax_3H11	Ac3H11_1273	JAIBEQ010000592.1_4	3307H		kingdom	pangenome	weak_lead	7.629216879891007	2	15.258433759782013	624.0	24.0	DUF-only
acidovorax_3H11	Ac3H11_1275				species	FB-only	weak_lead	1.0	2	2.0	1.0	1.0	strong-fitness
acidovorax_3H11	Ac3H11_1277	NZ_LUKZ01000006.1_82	33998		class	pangenome	true_knowledge_gap	5.2647469062407	3	15.7942407187221	15.0	1.0	none
acidovorax_3H11	Ac3H11_1285	NZ_LUKZ01000006.1_90	COG3148	OG03373	kingdom	pangenome	weak_lead	7.773003178701161	2	15.546006357402321	2716.0	27.0	named-domain
acidovorax_3H11	Ac3H11_1287	JAIBEQ010000346.1_5	32VHT		order	pangenome	true_knowledge_gap	4.483109413038621	3	13.449328239115863	140.0	1.0	none
acidovorax_3H11	Ac3H11_1288	NZ_LUKZ01000006.1_93	COG3550	OG03195	kingdom	pangenome	strong_hypothesis	7.925619490934895	1	7.925619490934895	12939.0	81.0	EC-prediction; GapMind-low; named-domain
acidovorax_3H11	Ac3H11_1295	NZ_LUKZ01000006.1_100	32TID	OG04628	kingdom	pangenome	weak_lead	7.6218995312248214	2	15.243799062449643	579.0	19.0	strong-fitness; module-bare
acidovorax_3H11	Ac3H11_1296	NZ_LUKZ01000006.1_101	COG1359		kingdom	pangenome	weak_lead	7.9296892179637934	2	15.859378435927587	13489.0	71.0	named-domain
acidovorax_3H11	Ac3H11_1300	NZ_LUKZ01000006.1_105	305GB	OG15751	kingdom	pangenome	weak_lead	7.566639553905982	2	15.133279107811964	329.0	19.0	DUF-only; strong-fitness; module-bare
acidovorax_3H11	Ac3H11_1304	NZ_LUKZ01000006.1_109			species	FB-only	weak_lead	1.0	2	2.0	1.0	1.0	module-bare
acidovorax_3H11	Ac3H11_1309				species	FB-only	true_knowledge_gap	1.0	3	3.0	1.0	1.0	none
acidovorax_3H11	Ac3H11_1310	NZ_LUKZ01000039.1_4	2Z8XV		kingdom	pangenome	weak_lead	7.4452003208661175	2	14.890400641732235	95.0	2.0	DUF-only
acidovorax_3H11	Ac3H11_1316				species	FB-only	true_knowledge_gap	1.0	3	3.0	1.0	1.0	none
acidovorax_3H11	Ac3H11_1330	JAIBEQ010000439.1_14	COG1672	OG11299	kingdom	pangenome	weak_lead	7.926858295858704	2	15.853716591717408	13104.0	115.0	named-domain; module-bare
acidovorax_3H11	Ac3H11_1334	JAIBEQ010000439.1_10	COG4339		kingdom	pangenome	strong_hypothesis	7.799485316366013	1	7.799485316366013	3561.0	35.0	EC-prediction; GapMind-low
acidovorax_3H11	Ac3H11_1335				species	FB-only	true_knowledge_gap	1.0	3	3.0	1.0	1.0	none
acidovorax_3H11	Ac3H11_1347	NZ_LUKZ01000014.1_38			species	FB-only	true_knowledge_gap	1.0	3	3.0	1.0	1.0	none
acidovorax_3H11	Ac3H11_1349	NZ_LUKZ01000014.1_40			species	FB-only	weak_lead	1.0	2	2.0	1.0	1.0	strong-fitness
acidovorax_3H11	Ac3H11_1351	NZ_LUKZ01000014.1_42			species	FB-only	true_knowledge_gap	1.0	3	3.0	1.0	1.0	none
acidovorax_3H11	Ac3H11_1354	JAIBEQ010000185.1_2	COG0346	OG10572	kingdom	pangenome	weak_lead	7.983170505134925	2	15.96634101026985	23311.0	125.0	named-domain
acidovorax_3H11	Ac3H11_1357	NZ_LUKZ01000014.1_48	COG0625	OG00053	kingdom	pangenome	weak_lead	7.891756091309646	2	15.783512182619292	9151.0	47.0	named-domain
acidovorax_3H11	Ac3H11_1360	JAIBEQ010001059.1_6	COG1917	OG01123	kingdom	pangenome	strong_hypothesis	7.980483396727963	1	7.980483396727963	22679.0	130.0	EC-prediction; GapMind-low
acidovorax_3H11	Ac3H11_1368	NZ_LUKZ01000014.1_59			species	FB-only	true_knowledge_gap	1.0	3	3.0	1.0	1.0	none
acidovorax_3H11	Ac3H11_1370				species	FB-only	strong_hypothesis	1.0	1	1.0	1.0	1.0	EC-prediction; GapMind-low
acidovorax_3H11	Ac3H11_1380	NZ_LUKZ01000014.1_70	33GIV		family	pangenome	strong_hypothesis	3.3742991782105825	1	3.3742991782105825	46.0	1.0	EC-prediction; GapMind-low
acidovorax_3H11	Ac3H11_1382	NZ_LUKZ01000014.1_72	3332S		family	pangenome	true_knowledge_gap	3.4308137592536907	3	10.292441277761071	82.0	1.0	none
acidovorax_3H11	Ac3H11_1458				species	FB-only	strong_hypothesis	1.0	1	1.0	1.0	1.0	EC-prediction; GapMind-low
acidovorax_3H11	Ac3H11_1463				species	FB-only	true_knowledge_gap	1.0	3	3.0	1.0	1.0	none
acidovorax_3H11	Ac3H11_1466	JAIBEQ010000286.1_3	32WYX		class	pangenome	true_knowledge_gap	5.534985182466915	3	16.604955547400746	238.0	1.0	none
acidovorax_3H11	Ac3H11_1469	JAIBEQ010000286.1_6			species	FB-only	true_knowledge_gap	1.0	3	3.0	1.0	1.0	none
acidovorax_3H11	Ac3H11_1473	NZ_LUKZ01000012.1_47	33D39		family	pangenome	true_knowledge_gap	3.4220902627006327	3	10.266270788101899	75.0	1.0	none
acidovorax_3H11	Ac3H11_1476	NZ_LUKZ01000012.1_50	33FU6		family	pangenome	true_knowledge_gap	3.4696551447202437	3	10.40896543416073	122.0	1.0	none
acidovorax_3H11	Ac3H11_1477	NZ_LUKZ01000012.1_51	331K0		order	pangenome	true_knowledge_gap	4.46639607879621	3	13.39918823638863	118.0	1.0	none
acidovorax_3H11	Ac3H11_1478	JAIBEQ010000612.1_5	32ZWF		kingdom	pangenome	true_knowledge_gap	7.537017748903834	3	22.6110532467115	243.0	3.0	none
acidovorax_3H11	Ac3H11_1493	NZ_LUKZ01000012.1_67	COG4177		kingdom	pangenome	weak_lead	7.935949305735298	2	15.871898611470597	14381.0	107.0	GapMind-low; named-domain
acidovorax_3H11	Ac3H11_1506	NZ_LUKZ01000012.1_80			species	FB-only	true_knowledge_gap	1.0	3	3.0	1.0	1.0	none
acidovorax_3H11	Ac3H11_1513				species	FB-only	true_knowledge_gap	1.0	3	3.0	1.0	1.0	none
acidovorax_3H11	Ac3H11_1522				species	FB-only	true_knowledge_gap	1.0	3	3.0	1.0	1.0	none
acidovorax_3H11	Ac3H11_1526	JAIBEQ010000963.1_6	COG5510		kingdom	pangenome	weak_lead	7.76272682045265	2	15.5254536409053	2445.0	19.0	named-domain
acidovorax_3H11	Ac3H11_1529				species	FB-only	weak_lead	1.0	2	2.0	1.0	1.0	strong-fitness
acidovorax_3H11	Ac3H11_1538	JAIBEQ010000207.1_4	COG2802	OG02393	kingdom	pangenome	weak_lead	7.888397928265323	2	15.776795856530645	8842.0	56.0	named-domain
acidovorax_3H11	Ac3H11_1546	NZ_LUKZ01000012.1_119	COG1670		kingdom	pangenome	strong_hypothesis	7.982179948137926	1	7.982179948137926	23076.0	121.0	EC-prediction; GapMind-low
acidovorax_3H11	Ac3H11_1548	NZ_LUKZ01000012.1_123	COG0107		kingdom	pangenome	weak_lead	7.974488099711534	2	15.948976199423068	21330.0	124.0	GapMind-low; strong-fitness
acidovorax_3H11	Ac3H11_1550	NZ_LUKZ01000012.1_125	COG0381		kingdom	pangenome	strong_hypothesis	7.951206779771435	1	7.951206779771435	16810.0	127.0	EC-prediction; GapMind-low
acidovorax_3H11	Ac3H11_1574				species	FB-only	weak_lead	1.0	2	2.0	1.0	1.0	module-bare
acidovorax_3H11	Ac3H11_1575				species	FB-only	true_knowledge_gap	1.0	3	3.0	1.0	1.0	none
acidovorax_3H11	Ac3H11_1586	JAIBEQ010000644.1_2	COG2849		kingdom	pangenome	weak_lead	7.795706974446263	2	15.591413948892527	3426.0	36.0	named-domain; module-bare
acidovorax_3H11	Ac3H11_1591				species	FB-only	weak_lead	1.0	2	2.0	1.0	1.0	strong-fitness
acidovorax_3H11	Ac3H11_1596	NZ_LUKZ01000012.1_169	33CN2		family	pangenome	weak_lead	3.3721504560214663	2	6.744300912042933	45.0	1.0	module-bare
acidovorax_3H11	Ac3H11_1598	NZ_LUKZ01000012.1_171	COG5343	OG02136	kingdom	pangenome	weak_lead	7.847646508506937	2	15.695293017013874	5828.0	32.0	named-domain; module-bare
acidovorax_3H11	Ac3H11_1607	NZ_LUKZ01000012.1_180	COG4804	OG03276	kingdom	pangenome	weak_lead	7.879320864774173	2	15.758641729548346	8058.0	93.0	named-domain
acidovorax_3H11	Ac3H11_1620	JAIBEQ010000012.1_4	2Z9AA	OG07045	kingdom	pangenome	weak_lead	7.6618199946955965	2	15.323639989391193	871.0	15.0	DUF-only
acidovorax_3H11	Ac3H11_1621	JAIBEQ010000012.1_3	COG5343	OG02136	kingdom	pangenome	weak_lead	7.847646508506937	2	15.695293017013874	5828.0	32.0	named-domain
acidovorax_3H11	Ac3H11_1626	NZ_LUKZ01000012.1_200			species	FB-only	true_knowledge_gap	1.0	3	3.0	1.0	1.0	none
acidovorax_3H11	Ac3H11_1627	NZ_LUKZ01000012.1_201	32T2V		kingdom	pangenome	true_knowledge_gap	7.365405511163576	3	22.09621653349073	42.0	2.0	none
acidovorax_3H11	Ac3H11_1629	NZ_LUKZ01000012.1_203	COG1633		kingdom	pangenome	weak_lead	7.914161328132595	2	15.82832265626519	11508.0	116.0	GapMind-low; strong-fitness
acidovorax_3H11	Ac3H11_1636	NZ_LUKZ01000012.1_210			species	FB-only	true_knowledge_gap	1.0	3	3.0	1.0	1.0	none
acidovorax_3H11	Ac3H11_1643	NZ_LUKZ01000012.1_217			species	FB-only	true_knowledge_gap	1.0	3	3.0	1.0	1.0	none
acidovorax_3H11	Ac3H11_1649				species	FB-only	weak_lead	1.0	2	2.0	1.0	1.0	strong-fitness
acidovorax_3H11	Ac3H11_1650	JAIBEQ010000587.1_2	3361Z		family	pangenome	weak_lead	3.5250492778556084	2	7.050098555711217	215.0	1.0	strong-fitness
acidovorax_3H11	Ac3H11_1653	NZ_LUKZ01000012.1_226	322HU		kingdom	pangenome	true_knowledge_gap	7.5255029349299365	3	22.57650880478981	216.0	5.0	none
acidovorax_3H11	Ac3H11_1659	JAIBEQ010000884.1_2	COG0645	OG10404	kingdom	pangenome	weak_lead	7.881468795716246	2	15.762937591432491	8237.0	72.0	named-domain
acidovorax_3H11	Ac3H11_1661	JAIBEQ010000231.1_1	30M3A		class	pangenome	true_knowledge_gap	5.443120180176895	3	16.329360540530686	93.0	1.0	none
acidovorax_3H11	Ac3H11_1668	NZ_LUKZ01000012.1_241	2Z9EC		phylum	pangenome	weak_lead	6.625707882778485	2	13.25141576555697	602.0	1.0	named-domain; module-bare
acidovorax_3H11	Ac3H11_1669	NZ_LUKZ01000012.1_242			species	FB-only	true_knowledge_gap	1.0	3	3.0	1.0	1.0	none
acidovorax_3H11	Ac3H11_1676				species	FB-only	weak_lead	1.0	2	2.0	1.0	1.0	strong-fitness
acidovorax_3H11	Ac3H11_1691	NZ_LUKZ01000012.1_263	COG3169	OG01718	kingdom	pangenome	weak_lead	7.83752864378133	2	15.67505728756266	5255.0	70.0	named-domain
acidovorax_3H11	Ac3H11_1704	NZ_LUKZ01000012.1_276			species	FB-only	true_knowledge_gap	1.0	3	3.0	1.0	1.0	none
acidovorax_3H11	Ac3H11_1707	NZ_LUKZ01000012.1_279	COG0501	OG14485	kingdom	pangenome	weak_lead	7.965748835151886	2	15.931497670303772	19506.0	134.0	named-domain
acidovorax_3H11	Ac3H11_1708	NZ_LUKZ01000012.1_280	COG4728		kingdom	pangenome	weak_lead	7.841912387124899	2	15.683824774249798	5496.0	40.0	DUF-only
acidovorax_3H11	Ac3H11_1728	NZ_LUKZ01000012.1_300	COG3103		kingdom	pangenome	weak_lead	7.919653447692953	2	15.839306895385906	12173.0	90.0	GapMind-low; named-domain
acidovorax_3H11	Ac3H11_1731	NZ_LUKZ01000012.1_303	COG4949	OG01453	kingdom	pangenome	weak_lead	7.7672965606879405	2	15.534593121375881	2562.0	12.0	DUF-only
acidovorax_3H11	Ac3H11_1740	NZ_LUKZ01000012.1_312	COG1721	OG02587	kingdom	pangenome	weak_lead	7.959898710092804	2	15.919797420185608	18373.0	121.0	DUF-only
acidovorax_3H11	Ac3H11_1742	NZ_LUKZ01000012.1_314	33G0J	OG10446	kingdom	pangenome	true_knowledge_gap	7.611015855169781	3	22.833047565509343	518.0	5.0	none
acidovorax_3H11	Ac3H11_1749				species	FB-only	true_knowledge_gap	1.0	3	3.0	1.0	1.0	none
acidovorax_3H11	Ac3H11_1759	JAIBEQ010000326.1_3			species	FB-only	true_knowledge_gap	1.0	3	3.0	1.0	1.0	none
acidovorax_3H11	Ac3H11_1762	NZ_LUKZ01000012.1_333	COG4254	OG07053	kingdom	pangenome	weak_lead	7.797740245463059	2	15.595480490926118	3498.0	57.0	named-domain
acidovorax_3H11	Ac3H11_1781				species	FB-only	strong_hypothesis	1.0	1	1.0	1.0	1.0	EC-prediction; GapMind-low; strong-fitness
acidovorax_3H11	Ac3H11_1807				species	FB-only	true_knowledge_gap	1.0	3	3.0	1.0	1.0	none
