orgId	pathway	metabolic_category	locusId	gene_cluster_id	match_type	confidence_tier	matched_annotation	max_abs_fit
ANA3	deoxyinosine	carbon	7026571	NZ_CP080412.1_3646	keyword_match	Low	keyword:hydrolase	0.6285796
ANA3	deoxyinosine	carbon	7026576	NZ_CP080412.1_3652	keyword_match	Low	keyword:hydrolase	0.9983914
ANA3	deoxyinosine	carbon	7026752	NZ_NAJR01000009.1_26	keyword_match	Low	keyword:transporter	0.645719
ANA3	deoxyinosine	carbon	7026786	NZ_JAMDJO010000004.1_8	keyword_match	Low	keyword:dehydrogenase	1.4610814
ANA3	deoxyinosine	carbon	7026790	NZ_JAMDJO010000004.1_12	keyword_match	Low	keyword:dehydrogenase	0.5886707
ANA3	deoxyinosine	carbon	7026804	NZ_JAMDJQ010000001.1_3808	keyword_match	Low	keyword:transporter	1.4236609
ANA3	deoxyinosine	carbon	7026966	NC_008577.1_4205	keyword_match	Low	keyword:sugar	1.0330029
ANA3	deoxyinosine	carbon	7026967	NC_008577.1_4206	keyword_match	Low	keyword:sugar	1.024185
ANA3	deoxyribonate	carbon	7022804	NZ_NAJR01000014.1_88	keyword_match	Low	keyword:dehydrogenase	1.0852085
ANA3	deoxyribonate	carbon	7022891	NZ_CP080411.1_131	keyword_match	Low	keyword:transporter	0.59557754
ANA3	deoxyribonate	carbon	7022985	NZ_NAJR01000025.1_33	keyword_match	Low	keyword:transporter	1.3106114
ANA3	deoxyribonate	carbon	7023225	NZ_CP080412.1_512	keyword_match	Low	keyword:hydrolase	0.81342834
ANA3	deoxyribonate	carbon	7023243	NC_008577.1_486	keyword_match	Low	keyword:transporter	1.3472439
ANA3	deoxyribonate	carbon	7023251	NZ_JAMDJQ010000001.1_482	keyword_match	Low	keyword:hydrolase	2.0111551
ANA3	deoxyribonate	carbon	7023353	NZ_JAMDJO010000002.1_747	keyword_match	Low	keyword:transporter	0.8351329
ANA3	deoxyribonate	carbon	7023411	NZ_JAMDJQ010000001.1_637	keyword_match	Low	keyword:isomerase	1.484155
ANA3	deoxyribonate	carbon	7023433	NZ_CP080411.1_655	EC_match	High	EC:2.7.11.1	1.2948939
ANA3	deoxyribonate	carbon	7023456	NZ_CP080412.1_735	keyword_match	Low	keyword:hydrolase	0.8766235
ANA3	deoxyribonate	carbon	7023547	NZ_JAMDJQ010000001.1_830	keyword_match	Low	keyword:transporter	1.0656997
ANA3	deoxyribonate	carbon	7023605	NZ_CP080412.1_876	keyword_match	Low	keyword:transporter	2.2460897
ANA3	deoxyribonate	carbon	7023694	NZ_CP080412.1_965	keyword_match	Low	keyword:transporter	0.6575607
ANA3	deoxyribonate	carbon	7023728	NZ_JAMDJQ010000001.1_1022	keyword_match	Low	keyword:transporter	0.40848008
ANA3	deoxyribonate	carbon	7023745	NZ_CP080411.1_981	keyword_match	Low	keyword:isomerase	1.9147036
ANA3	deoxyribonate	carbon	7023827	NZ_CP080412.1_1091	keyword_match	Low	keyword:hydrolase	0.679054
ANA3	deoxyribonate	carbon	7023961	NZ_JAMDJQ010000001.1_1244	keyword_match	Low	keyword:isomerase	1.2407535
ANA3	deoxyribonate	carbon	7023996	NZ_JAMDJQ010000001.1_1275	keyword_match	Low	keyword:transporter	3.413777
ANA3	deoxyribonate	carbon	7024091	NZ_JAMDJO010000002.1_8	keyword_match	Low	keyword:isomerase	1.8711374
ANA3	deoxyribonate	carbon	7024195	NZ_JAMDJO010000008.1_17	keyword_match	Low	keyword:hydrolase	0.6533176
ANA3	deoxyribonate	carbon	7024340	NZ_JAMDJQ010000001.1_1569	keyword_match	Low	keyword:hydrolase	1.2626034
ANA3	deoxyribonate	carbon	7024352	NZ_CP080412.1_1564	keyword_match	Low	keyword:transporter	0.95799685
ANA3	deoxyribonate	carbon	7024373	NZ_JAMDJQ010000001.1_1600	keyword_match	Low	keyword:carbohydrate	1.1507564
ANA3	deoxyribonate	carbon	7024443	NZ_JAMDJO010000001.1_1421	keyword_match	Low	keyword:transporter	1.310447
ANA3	deoxyribonate	carbon	7024473	NZ_CP080412.1_1661	keyword_match	Low	keyword:transporter	2.3003702
ANA3	deoxyribonate	carbon	7024557	NZ_JAMDJQ010000001.1_2363	EC_match	High	EC:2.7.11.33	2.2879965
ANA3	deoxyribonate	carbon	7024987	NZ_CP080412.1_2111	keyword_match	Low	keyword:isomerase	0.0
ANA3	deoxyribonate	carbon	7025276	NZ_CP080411.1_1773	keyword_match	Low	keyword:hydrolase	2.0492673
ANA3	deoxyribonate	carbon	7025342	NZ_CP080412.1_2462	PFam_match	Medium	PFam:MFS_1	1.6499373
ANA3	deoxyribonate	carbon	7025458	NZ_CP080411.1_2572	keyword_match	Low	keyword:transporter	7.3591304
ANA3	deoxyribonate	carbon	7025476	NC_008577.1_2694	keyword_match	Low	keyword:transporter	3.6982307
ANA3	deoxyribonate	carbon	7025537	NZ_CP080411.1_2643	keyword_match	Low	keyword:isomerase	2.81688
ANA3	deoxyribonate	carbon	7025572	NZ_JAMDJO010000001.1_433	keyword_match	Low	keyword:transporter	0.70445555
ANA3	deoxyribonate	carbon	7025585	NZ_CP080412.1_2687	keyword_match	Low	keyword:transporter	0.5229728
ANA3	deoxyribonate	carbon	7025602	NC_008577.1_2819	keyword_match	Low	keyword:hydrolase	1.1548644
ANA3	deoxyribonate	carbon	7025608	NZ_JAMDJO010000001.1_401	keyword_match	Low	keyword:transporter	1.467888
ANA3	deoxyribonate	carbon	7025698	NC_008577.1_2916	keyword_match	Low	keyword:kinase	0.6699716
ANA3	deoxyribonate	carbon	7025721	NZ_JAMDJQ010000001.1_2782	keyword_match	Low	keyword:transporter	1.0243893
ANA3	deoxyribonate	carbon	7025743	NC_008577.1_2963	keyword_match	Low	keyword:hydrolase	1.440854
ANA3	deoxyribonate	carbon	7025760	NZ_CP080411.1_2860	keyword_match	Low	keyword:transporter	1.3612686
ANA3	deoxyribonate	carbon	7025767	NC_008577.1_2988	keyword_match	Low	keyword:hydrolase	1.002315
ANA3	deoxyribonate	carbon	7025886	NZ_CP080411.1_2989	keyword_match	Low	keyword:dehydrogenase	5.957487
ANA3	deoxyribonate	carbon	7025892	NZ_JAMDJQ010000001.1_2942	keyword_match	Low	keyword:transporter	7.409213
ANA3	deoxyribonate	carbon	7025906	NZ_JAMDJO010000001.1_115	keyword_match	Low	keyword:transporter	2.202741
ANA3	deoxyribonate	carbon	7025970	NZ_NAJR01000002.1_49	keyword_match	Low	keyword:transporter	0.7912297
ANA3	deoxyribonate	carbon	7026131	NZ_NAJR01000001.1_463	keyword_match	Low	keyword:hydrolase	1.4738017
ANA3	deoxyribonate	carbon	7026459	NZ_CP080411.1_3568	keyword_match	Low	keyword:transporter	0.8902995
ANA3	deoxyribonate	carbon	7026474	NC_008577.1_3713	keyword_match	Low	keyword:transporter	0.49438277
ANA3	deoxyribonate	carbon	7026494	NZ_CP080411.1_3603	keyword_match	Low	keyword:transporter	3.672979
ANA3	deoxyribonate	carbon	7026558	NC_008577.1_3798	EC_match	High	EC:5.3.1.16	1.6080031
ANA3	deoxyribonate	carbon	7026571	NZ_CP080412.1_3646	keyword_match	Low	keyword:hydrolase	0.6285796
ANA3	deoxyribonate	carbon	7026576	NZ_CP080412.1_3652	keyword_match	Low	keyword:hydrolase	0.9983914
ANA3	deoxyribonate	carbon	7026752	NZ_NAJR01000009.1_26	keyword_match	Low	keyword:transporter	0.645719
ANA3	deoxyribonate	carbon	7026786	NZ_JAMDJO010000004.1_8	keyword_match	Low	keyword:dehydrogenase	1.4610814
ANA3	deoxyribonate	carbon	7026790	NZ_JAMDJO010000004.1_12	keyword_match	Low	keyword:dehydrogenase	0.5886707
ANA3	deoxyribonate	carbon	7026804	NZ_JAMDJQ010000001.1_3808	keyword_match	Low	keyword:transporter	1.4236609
ANA3	deoxyribonate	carbon	7026966	NC_008577.1_4205	keyword_match	Low	keyword:sugar	1.0330029
ANA3	deoxyribonate	carbon	7026967	NC_008577.1_4206	keyword_match	Low	keyword:sugar	1.024185
ANA3	deoxyribose	carbon	7022804	NZ_NAJR01000014.1_88	keyword_match	Low	keyword:dehydrogenase	1.0852085
ANA3	deoxyribose	carbon	7022891	NZ_CP080411.1_131	keyword_match	Low	keyword:transporter	0.59557754
ANA3	deoxyribose	carbon	7022985	NZ_NAJR01000025.1_33	keyword_match	Low	keyword:transporter	1.3106114
ANA3	deoxyribose	carbon	7023225	NZ_CP080412.1_512	keyword_match	Low	keyword:hydrolase	0.81342834
ANA3	deoxyribose	carbon	7023243	NC_008577.1_486	keyword_match	Low	keyword:transporter	1.3472439
ANA3	deoxyribose	carbon	7023251	NZ_JAMDJQ010000001.1_482	keyword_match	Low	keyword:hydrolase	2.0111551
ANA3	deoxyribose	carbon	7023353	NZ_JAMDJO010000002.1_747	keyword_match	Low	keyword:transporter	0.8351329
ANA3	deoxyribose	carbon	7023411	NZ_JAMDJQ010000001.1_637	keyword_match	Low	keyword:isomerase	1.484155
ANA3	deoxyribose	carbon	7023433	NZ_CP080411.1_655	EC_match	High	EC:2.7.11.1	1.2948939
ANA3	deoxyribose	carbon	7023456	NZ_CP080412.1_735	keyword_match	Low	keyword:hydrolase	0.8766235
ANA3	deoxyribose	carbon	7023547	NZ_JAMDJQ010000001.1_830	keyword_match	Low	keyword:transporter	1.0656997
ANA3	deoxyribose	carbon	7023605	NZ_CP080412.1_876	keyword_match	Low	keyword:transporter	2.2460897
ANA3	deoxyribose	carbon	7023694	NZ_CP080412.1_965	keyword_match	Low	keyword:transporter	0.6575607
ANA3	deoxyribose	carbon	7023728	NZ_JAMDJQ010000001.1_1022	keyword_match	Low	keyword:transporter	0.40848008
ANA3	deoxyribose	carbon	7023745	NZ_CP080411.1_981	keyword_match	Low	keyword:isomerase	1.9147036
ANA3	deoxyribose	carbon	7023827	NZ_CP080412.1_1091	keyword_match	Low	keyword:hydrolase	0.679054
ANA3	deoxyribose	carbon	7023961	NZ_JAMDJQ010000001.1_1244	keyword_match	Low	keyword:isomerase	1.2407535
ANA3	deoxyribose	carbon	7023996	NZ_JAMDJQ010000001.1_1275	keyword_match	Low	keyword:transporter	3.413777
ANA3	deoxyribose	carbon	7024091	NZ_JAMDJO010000002.1_8	keyword_match	Low	keyword:isomerase	1.8711374
ANA3	deoxyribose	carbon	7024195	NZ_JAMDJO010000008.1_17	keyword_match	Low	keyword:hydrolase	0.6533176
ANA3	deoxyribose	carbon	7024340	NZ_JAMDJQ010000001.1_1569	keyword_match	Low	keyword:hydrolase	1.2626034
ANA3	deoxyribose	carbon	7024352	NZ_CP080412.1_1564	keyword_match	Low	keyword:transporter	0.95799685
ANA3	deoxyribose	carbon	7024373	NZ_JAMDJQ010000001.1_1600	keyword_match	Low	keyword:carbohydrate	1.1507564
ANA3	deoxyribose	carbon	7024443	NZ_JAMDJO010000001.1_1421	keyword_match	Low	keyword:transporter	1.310447
ANA3	deoxyribose	carbon	7024473	NZ_CP080412.1_1661	keyword_match	Low	keyword:transporter	2.3003702
ANA3	deoxyribose	carbon	7024557	NZ_JAMDJQ010000001.1_2363	EC_match	High	EC:2.7.11.33	2.2879965
ANA3	deoxyribose	carbon	7024987	NZ_CP080412.1_2111	keyword_match	Low	keyword:isomerase	0.0
ANA3	deoxyribose	carbon	7025276	NZ_CP080411.1_1773	keyword_match	Low	keyword:hydrolase	2.0492673
ANA3	deoxyribose	carbon	7025342	NZ_CP080412.1_2462	PFam_match	Medium	PFam:MFS_1	1.6499373
ANA3	deoxyribose	carbon	7025458	NZ_CP080411.1_2572	keyword_match	Low	keyword:transporter	7.3591304
ANA3	deoxyribose	carbon	7025476	NC_008577.1_2694	keyword_match	Low	keyword:transporter	3.6982307
ANA3	deoxyribose	carbon	7025537	NZ_CP080411.1_2643	keyword_match	Low	keyword:isomerase	2.81688
ANA3	deoxyribose	carbon	7025572	NZ_JAMDJO010000001.1_433	keyword_match	Low	keyword:transporter	0.70445555
ANA3	deoxyribose	carbon	7025585	NZ_CP080412.1_2687	keyword_match	Low	keyword:transporter	0.5229728
ANA3	deoxyribose	carbon	7025602	NC_008577.1_2819	keyword_match	Low	keyword:hydrolase	1.1548644
ANA3	deoxyribose	carbon	7025608	NZ_JAMDJO010000001.1_401	keyword_match	Low	keyword:transporter	1.467888
ANA3	deoxyribose	carbon	7025698	NC_008577.1_2916	keyword_match	Low	keyword:kinase	0.6699716
ANA3	deoxyribose	carbon	7025721	NZ_JAMDJQ010000001.1_2782	keyword_match	Low	keyword:transporter	1.0243893
ANA3	deoxyribose	carbon	7025743	NC_008577.1_2963	keyword_match	Low	keyword:hydrolase	1.440854
ANA3	deoxyribose	carbon	7025760	NZ_CP080411.1_2860	keyword_match	Low	keyword:transporter	1.3612686
ANA3	deoxyribose	carbon	7025767	NC_008577.1_2988	keyword_match	Low	keyword:hydrolase	1.002315
ANA3	deoxyribose	carbon	7025886	NZ_CP080411.1_2989	keyword_match	Low	keyword:dehydrogenase	5.957487
ANA3	deoxyribose	carbon	7025892	NZ_JAMDJQ010000001.1_2942	keyword_match	Low	keyword:transporter	7.409213
ANA3	deoxyribose	carbon	7025906	NZ_JAMDJO010000001.1_115	keyword_match	Low	keyword:transporter	2.202741
ANA3	deoxyribose	carbon	7025970	NZ_NAJR01000002.1_49	keyword_match	Low	keyword:transporter	0.7912297
ANA3	deoxyribose	carbon	7026131	NZ_NAJR01000001.1_463	keyword_match	Low	keyword:hydrolase	1.4738017
ANA3	deoxyribose	carbon	7026459	NZ_CP080411.1_3568	keyword_match	Low	keyword:transporter	0.8902995
ANA3	deoxyribose	carbon	7026474	NC_008577.1_3713	keyword_match	Low	keyword:transporter	0.49438277
ANA3	deoxyribose	carbon	7026494	NZ_CP080411.1_3603	keyword_match	Low	keyword:transporter	3.672979
ANA3	deoxyribose	carbon	7026558	NC_008577.1_3798	EC_match	High	EC:5.3.1.16	1.6080031
ANA3	deoxyribose	carbon	7026571	NZ_CP080412.1_3646	keyword_match	Low	keyword:hydrolase	0.6285796
ANA3	deoxyribose	carbon	7026576	NZ_CP080412.1_3652	keyword_match	Low	keyword:hydrolase	0.9983914
ANA3	deoxyribose	carbon	7026752	NZ_NAJR01000009.1_26	keyword_match	Low	keyword:transporter	0.645719
ANA3	deoxyribose	carbon	7026786	NZ_JAMDJO010000004.1_8	keyword_match	Low	keyword:dehydrogenase	1.4610814
ANA3	deoxyribose	carbon	7026790	NZ_JAMDJO010000004.1_12	keyword_match	Low	keyword:dehydrogenase	0.5886707
ANA3	deoxyribose	carbon	7026804	NZ_JAMDJQ010000001.1_3808	keyword_match	Low	keyword:transporter	1.4236609
ANA3	deoxyribose	carbon	7026966	NC_008577.1_4205	keyword_match	Low	keyword:sugar	1.0330029
ANA3	deoxyribose	carbon	7026967	NC_008577.1_4206	keyword_match	Low	keyword:sugar	1.024185
ANA3	ethanol	carbon	7022804	NZ_NAJR01000014.1_88	keyword_match	Low	keyword:dehydrogenase	1.0852085
ANA3	ethanol	carbon	7022891	NZ_CP080411.1_131	keyword_match	Low	keyword:transporter	0.59557754
ANA3	ethanol	carbon	7022985	NZ_NAJR01000025.1_33	keyword_match	Low	keyword:transporter	1.3106114
ANA3	ethanol	carbon	7023225	NZ_CP080412.1_512	keyword_match	Low	keyword:hydrolase	0.81342834
ANA3	ethanol	carbon	7023243	NC_008577.1_486	keyword_match	Low	keyword:transporter	1.3472439
ANA3	ethanol	carbon	7023251	NZ_JAMDJQ010000001.1_482	keyword_match	Low	keyword:hydrolase	2.0111551
ANA3	ethanol	carbon	7023353	NZ_JAMDJO010000002.1_747	keyword_match	Low	keyword:transporter	0.8351329
ANA3	ethanol	carbon	7023411	NZ_JAMDJQ010000001.1_637	keyword_match	Low	keyword:isomerase	1.484155
ANA3	ethanol	carbon	7023433	NZ_CP080411.1_655	EC_match	High	EC:2.7.11.1	1.2948939
ANA3	ethanol	carbon	7023456	NZ_CP080412.1_735	keyword_match	Low	keyword:hydrolase	0.8766235
ANA3	ethanol	carbon	7023547	NZ_JAMDJQ010000001.1_830	keyword_match	Low	keyword:transporter	1.0656997
ANA3	ethanol	carbon	7023605	NZ_CP080412.1_876	keyword_match	Low	keyword:transporter	2.2460897
ANA3	ethanol	carbon	7023694	NZ_CP080412.1_965	keyword_match	Low	keyword:transporter	0.6575607
ANA3	ethanol	carbon	7023728	NZ_JAMDJQ010000001.1_1022	keyword_match	Low	keyword:transporter	0.40848008
ANA3	ethanol	carbon	7023745	NZ_CP080411.1_981	keyword_match	Low	keyword:isomerase	1.9147036
ANA3	ethanol	carbon	7023827	NZ_CP080412.1_1091	keyword_match	Low	keyword:hydrolase	0.679054
ANA3	ethanol	carbon	7023961	NZ_JAMDJQ010000001.1_1244	keyword_match	Low	keyword:isomerase	1.2407535
ANA3	ethanol	carbon	7023996	NZ_JAMDJQ010000001.1_1275	keyword_match	Low	keyword:transporter	3.413777
ANA3	ethanol	carbon	7024091	NZ_JAMDJO010000002.1_8	keyword_match	Low	keyword:isomerase	1.8711374
ANA3	ethanol	carbon	7024195	NZ_JAMDJO010000008.1_17	keyword_match	Low	keyword:hydrolase	0.6533176
ANA3	ethanol	carbon	7024340	NZ_JAMDJQ010000001.1_1569	keyword_match	Low	keyword:hydrolase	1.2626034
ANA3	ethanol	carbon	7024352	NZ_CP080412.1_1564	keyword_match	Low	keyword:transporter	0.95799685
ANA3	ethanol	carbon	7024373	NZ_JAMDJQ010000001.1_1600	keyword_match	Low	keyword:carbohydrate	1.1507564
ANA3	ethanol	carbon	7024443	NZ_JAMDJO010000001.1_1421	keyword_match	Low	keyword:transporter	1.310447
ANA3	ethanol	carbon	7024473	NZ_CP080412.1_1661	keyword_match	Low	keyword:transporter	2.3003702
ANA3	ethanol	carbon	7024557	NZ_JAMDJQ010000001.1_2363	EC_match	High	EC:2.7.11.33	2.2879965
ANA3	ethanol	carbon	7024987	NZ_CP080412.1_2111	keyword_match	Low	keyword:isomerase	0.0
ANA3	ethanol	carbon	7025276	NZ_CP080411.1_1773	keyword_match	Low	keyword:hydrolase	2.0492673
ANA3	ethanol	carbon	7025342	NZ_CP080412.1_2462	PFam_match	Medium	PFam:MFS_1	1.6499373
ANA3	ethanol	carbon	7025458	NZ_CP080411.1_2572	keyword_match	Low	keyword:transporter	7.3591304
ANA3	ethanol	carbon	7025476	NC_008577.1_2694	keyword_match	Low	keyword:transporter	3.6982307
ANA3	ethanol	carbon	7025537	NZ_CP080411.1_2643	keyword_match	Low	keyword:isomerase	2.81688
ANA3	ethanol	carbon	7025572	NZ_JAMDJO010000001.1_433	keyword_match	Low	keyword:transporter	0.70445555
ANA3	ethanol	carbon	7025585	NZ_CP080412.1_2687	keyword_match	Low	keyword:transporter	0.5229728
ANA3	ethanol	carbon	7025602	NC_008577.1_2819	keyword_match	Low	keyword:hydrolase	1.1548644
ANA3	ethanol	carbon	7025608	NZ_JAMDJO010000001.1_401	keyword_match	Low	keyword:transporter	1.467888
ANA3	ethanol	carbon	7025698	NC_008577.1_2916	keyword_match	Low	keyword:kinase	0.6699716
ANA3	ethanol	carbon	7025721	NZ_JAMDJQ010000001.1_2782	keyword_match	Low	keyword:transporter	1.0243893
ANA3	ethanol	carbon	7025743	NC_008577.1_2963	keyword_match	Low	keyword:hydrolase	1.440854
ANA3	ethanol	carbon	7025760	NZ_CP080411.1_2860	keyword_match	Low	keyword:transporter	1.3612686
ANA3	ethanol	carbon	7025767	NC_008577.1_2988	keyword_match	Low	keyword:hydrolase	1.002315
ANA3	ethanol	carbon	7025886	NZ_CP080411.1_2989	keyword_match	Low	keyword:dehydrogenase	5.957487
ANA3	ethanol	carbon	7025892	NZ_JAMDJQ010000001.1_2942	keyword_match	Low	keyword:transporter	7.409213
ANA3	ethanol	carbon	7025906	NZ_JAMDJO010000001.1_115	keyword_match	Low	keyword:transporter	2.202741
ANA3	ethanol	carbon	7025970	NZ_NAJR01000002.1_49	keyword_match	Low	keyword:transporter	0.7912297
ANA3	ethanol	carbon	7026131	NZ_NAJR01000001.1_463	keyword_match	Low	keyword:hydrolase	1.4738017
ANA3	ethanol	carbon	7026459	NZ_CP080411.1_3568	keyword_match	Low	keyword:transporter	0.8902995
ANA3	ethanol	carbon	7026474	NC_008577.1_3713	keyword_match	Low	keyword:transporter	0.49438277
ANA3	ethanol	carbon	7026494	NZ_CP080411.1_3603	keyword_match	Low	keyword:transporter	3.672979
ANA3	ethanol	carbon	7026558	NC_008577.1_3798	EC_match	High	EC:5.3.1.16	1.6080031
ANA3	ethanol	carbon	7026571	NZ_CP080412.1_3646	keyword_match	Low	keyword:hydrolase	0.6285796
ANA3	ethanol	carbon	7026576	NZ_CP080412.1_3652	keyword_match	Low	keyword:hydrolase	0.9983914
ANA3	ethanol	carbon	7026752	NZ_NAJR01000009.1_26	keyword_match	Low	keyword:transporter	0.645719
ANA3	ethanol	carbon	7026786	NZ_JAMDJO010000004.1_8	keyword_match	Low	keyword:dehydrogenase	1.4610814
ANA3	ethanol	carbon	7026790	NZ_JAMDJO010000004.1_12	keyword_match	Low	keyword:dehydrogenase	0.5886707
ANA3	ethanol	carbon	7026804	NZ_JAMDJQ010000001.1_3808	keyword_match	Low	keyword:transporter	1.4236609
ANA3	ethanol	carbon	7026966	NC_008577.1_4205	keyword_match	Low	keyword:sugar	1.0330029
ANA3	ethanol	carbon	7026967	NC_008577.1_4206	keyword_match	Low	keyword:sugar	1.024185
ANA3	fucose	carbon	7022804	NZ_NAJR01000014.1_88	keyword_match	Low	keyword:dehydrogenase	1.0852085
ANA3	fucose	carbon	7023411	NZ_JAMDJQ010000001.1_637	keyword_match	Low	keyword:isomerase	1.484155
ANA3	fucose	carbon	7023433	NZ_CP080411.1_655	EC_match	High	EC:2.7.11.1	1.2948939
ANA3	fucose	carbon	7023745	NZ_CP080411.1_981	keyword_match	Low	keyword:isomerase	1.9147036
ANA3	fucose	carbon	7023961	NZ_JAMDJQ010000001.1_1244	keyword_match	Low	keyword:isomerase	1.2407535
ANA3	fucose	carbon	7024091	NZ_JAMDJO010000002.1_8	keyword_match	Low	keyword:isomerase	1.8711374
ANA3	fucose	carbon	7024557	NZ_JAMDJQ010000001.1_2363	EC_match	High	EC:2.7.11.33	2.2879965
ANA3	fucose	carbon	7024987	NZ_CP080412.1_2111	keyword_match	Low	keyword:isomerase	0.0
ANA3	fucose	carbon	7025342	NZ_CP080412.1_2462	PFam_match	Medium	PFam:MFS_1	1.6499373
ANA3	fucose	carbon	7025537	NZ_CP080411.1_2643	keyword_match	Low	keyword:isomerase	2.81688
ANA3	fucose	carbon	7025698	NC_008577.1_2916	keyword_match	Low	keyword:kinase	0.6699716
ANA3	fucose	carbon	7025886	NZ_CP080411.1_2989	keyword_match	Low	keyword:dehydrogenase	5.957487
ANA3	fucose	carbon	7026558	NC_008577.1_3798	EC_match	High	EC:5.3.1.16	1.6080031
ANA3	fucose	carbon	7026786	NZ_JAMDJO010000004.1_8	keyword_match	Low	keyword:dehydrogenase	1.4610814
ANA3	fucose	carbon	7026790	NZ_JAMDJO010000004.1_12	keyword_match	Low	keyword:dehydrogenase	0.5886707
ANA3	fucose	carbon	7026966	NC_008577.1_4205	keyword_match	Low	keyword:sugar	1.0330029
ANA3	fucose	carbon	7026967	NC_008577.1_4206	keyword_match	Low	keyword:sugar	1.024185
ANA3	galactose	carbon	7022804	NZ_NAJR01000014.1_88	keyword_match	Low	keyword:dehydrogenase	1.0852085
ANA3	galactose	carbon	7022891	NZ_CP080411.1_131	keyword_match	Low	keyword:transporter	0.59557754
ANA3	galactose	carbon	7022985	NZ_NAJR01000025.1_33	keyword_match	Low	keyword:transporter	1.3106114
ANA3	galactose	carbon	7023225	NZ_CP080412.1_512	keyword_match	Low	keyword:hydrolase	0.81342834
ANA3	galactose	carbon	7023243	NC_008577.1_486	keyword_match	Low	keyword:transporter	1.3472439
ANA3	galactose	carbon	7023251	NZ_JAMDJQ010000001.1_482	keyword_match	Low	keyword:hydrolase	2.0111551
ANA3	galactose	carbon	7023353	NZ_JAMDJO010000002.1_747	keyword_match	Low	keyword:transporter	0.8351329
ANA3	galactose	carbon	7023411	NZ_JAMDJQ010000001.1_637	keyword_match	Low	keyword:isomerase	1.484155
ANA3	galactose	carbon	7023433	NZ_CP080411.1_655	EC_match	High	EC:2.7.11.1	1.2948939
ANA3	galactose	carbon	7023456	NZ_CP080412.1_735	keyword_match	Low	keyword:hydrolase	0.8766235
ANA3	galactose	carbon	7023547	NZ_JAMDJQ010000001.1_830	keyword_match	Low	keyword:transporter	1.0656997
ANA3	galactose	carbon	7023605	NZ_CP080412.1_876	keyword_match	Low	keyword:transporter	2.2460897
ANA3	galactose	carbon	7023694	NZ_CP080412.1_965	keyword_match	Low	keyword:transporter	0.6575607
ANA3	galactose	carbon	7023728	NZ_JAMDJQ010000001.1_1022	keyword_match	Low	keyword:transporter	0.40848008
ANA3	galactose	carbon	7023745	NZ_CP080411.1_981	keyword_match	Low	keyword:isomerase	1.9147036
ANA3	galactose	carbon	7023827	NZ_CP080412.1_1091	keyword_match	Low	keyword:hydrolase	0.679054
ANA3	galactose	carbon	7023961	NZ_JAMDJQ010000001.1_1244	keyword_match	Low	keyword:isomerase	1.2407535
ANA3	galactose	carbon	7023996	NZ_JAMDJQ010000001.1_1275	keyword_match	Low	keyword:transporter	3.413777
ANA3	galactose	carbon	7024091	NZ_JAMDJO010000002.1_8	keyword_match	Low	keyword:isomerase	1.8711374
ANA3	galactose	carbon	7024195	NZ_JAMDJO010000008.1_17	keyword_match	Low	keyword:hydrolase	0.6533176
ANA3	galactose	carbon	7024340	NZ_JAMDJQ010000001.1_1569	keyword_match	Low	keyword:hydrolase	1.2626034
ANA3	galactose	carbon	7024352	NZ_CP080412.1_1564	keyword_match	Low	keyword:transporter	0.95799685
ANA3	galactose	carbon	7024373	NZ_JAMDJQ010000001.1_1600	keyword_match	Low	keyword:carbohydrate	1.1507564
