OG_id	propagated_root_og
OG12019	COG2072
OG12020	32SJM
OG12022	316NN
OG12023	31U65
OG12024	32YPX
OG12025	344ID
OG12026	32JR7
OG12027	315VU
OG12029	30XV2
OG12042	COG0730
OG12043	COG4318
OG12045	3310H
OG12046	316IH
OG12049	30Y1S
OG12052	316PU
OG12055	COG3391
OG12058	316QM
OG12063	327S1
OG12067	330EQ
OG12069	316NV
OG12070	333Y3
OG12072	3172V
OG12073	30WZY
OG12074	2Z8FI
OG12078	337WK
OG12082	COG3868
OG12084	COG4803
OG12085	32TZS
OG12087	316R0
OG12088	2ZEHH
OG12089	316WP
OG12093	32P1S
OG12095	31U84
OG12096	COG5634
OG12098	COG1321
OG12099	33D4U
OG12105	32B7R
OG12107	33PIT
OG12111	32CW5
OG12113	2ZX64
OG12116	33FFY
OG12118	COG4961
OG12120	333P7
OG12123	331DZ
OG12124	316VW
OG12126	COG3644
OG12130	COG3118
OG12132	31653
OG12133	COG3736
OG12135	317GP
OG12136	32ATZ
OG12137	COG0859
OG12138	COG3093
OG12139	31DCT
OG12140	COG0517
OG12143	COG1917
OG12146	COG4274
OG12147	328UR
OG12148	316S1
OG12152	316HQ
OG12153	316PX
OG12155	COG0790
OG12156	316PP
OG12157	COG3678
OG12159	32B9Q
OG12160	30Y2E
OG12161	316HE
OG12162	32SY2
OG12163	COG3307
OG12164	316SX
OG12165	2ZUNB
OG12166	COG5642
OG12167	316YM
OG12168	2Z86S
OG12169	COG1502
OG12172	COG1842
OG12173	33AMK
OG12174	COG4312
OG12176	34800
OG12177	323UG
OG12178	COG1520
OG12181	COG2044
OG12184	COG4520
OG12185	COG3271
OG12191	33X0X
OG12192	339RD
OG12193	COG4104
OG12195	COG3209
OG12196	32SG1
OG12197	326KU
OG12199	COG1028
OG12201	31JR0
OG12203	COG1993
OG12208	2Z84D
OG12210	COG5475
OG12211	COG1529
OG12212	COG0517
OG12213	2ZUF1
OG12214	317EN
OG12221	COG0039
OG12222	316JZ
OG12228	COG2128
OG12231	316DB
OG12233	33E1Q
OG12234	31JPS
OG12236	2ZAFN
OG12237	COG3391
OG12240	COG5662
OG12242	3168J
OG12244	COG5361
OG12246	2ZKW7
OG12247	340Q3
OG12251	COG5276
OG12252	30XIB
OG12259	32B1K
OG12261	COG4913
OG12262	316M2
OG12263	30Y5J
OG12264	33BEQ
OG12265	333FB
OG12267	329N1
OG12272	33ED9
OG12274	COG0785
OG12276	32CFD
OG12277	2ZWRE
OG12279	334YV
OG12286	317FF
OG12289	COG1943
OG12291	COG4942
OG12292	COG4104
OG12295	33BDB
OG12296	336EC
OG12297	33C78
OG12299	317JR
OG12301	32986
OG12303	COG3391
OG12304	330RP
OG12305	31CPF
OG12306	330E3
OG12308	316GJ
OG12309	314G6
OG12312	317AP
OG12313	COG0823
OG12315	2ZJIF
OG12316	333P7
OG12321	34BYR
OG12322	30M6A
OG12323	343ST
OG12324	COG0457
OG12328	33B3H
OG12331	33BAP
OG12334	COG2335
OG12335	31726
OG12336	COG5393
OG12338	COG1917
OG12340	316IU
OG12341	3174K
OG12342	COG5516
OG12347	COG3313
OG12350	COG3637
OG12352	345T5
OG12354	316YG
OG12355	33BUY
OG12359	33A2V
OG12364	33E1U
OG12365	COG4575
OG12366	COG4688
OG12371	2ZVEK
OG12372	3164D
OG12374	COG0859
OG12377	COG1917
OG12380	33IE5
OG12381	30BRP
OG12382	317JD
OG12386	307C5
OG12387	33FWJ
OG12389	316NT
OG12391	323A0
OG12393	COG1633
OG12395	COG0346
OG12396	316QG
OG12398	2ZB7P
OG12400	30YRZ
OG12403	316EN
OG12409	32SQZ
OG12410	COG0043
OG12412	COG5478
OG12413	33A3X
OG12414	32V8U
OG12416	2ZR6H
OG12417	316NF
OG12418	316VZ
OG12419	30Y6U
OG12421	COG0457
OG12423	317GK
OG12427	32ZSB
OG12429	COG3386
OG12433	COG1475
OG12434	COG0457
OG12435	33N0P
OG12436	COG3170
OG12437	COG5637
OG12439	3172I
OG12440	33NPT
OG12442	COG3556
OG12443	COG3408
OG12444	COG2371
OG12448	30Y1N
OG12449	32AXU
OG12450	3167W
OG12451	346WS
OG12453	316KE
OG12455	316ZB
OG12456	301EE
OG12457	COG3523
OG12458	COG3328
OG12462	33XZA
OG12463	2Z86S
OG12464	339IE
OG12465	345QQ
OG12467	COG0726
OG12468	3347W
OG12469	34271
OG12470	COG4256
OG12472	316KN
OG12475	COG5612
OG12476	328XE
OG12480	COG3184
OG12484	COG0741
OG12485	COG2135
OG12486	33EUQ
OG12487	COG5001
OG12490	COG1724
OG12492	2Z9WS
OG12493	30IAI
OG12494	COG3237
OG12495	33HSH
OG12496	32S2Y
OG12497	COG0028
OG12499	33A73
OG12501	2Z8IF
OG12502	316M7
OG12503	2Z8P1
OG12509	COG5361
OG12511	31D4S
OG12512	COG0299
OG12513	COG4320
OG12514	COG1864
OG12517	316SN
OG12521	30V19
OG12523	32S8H
OG12527	3152C
OG12528	30CUW
OG12530	330EW
OG12537	339Z0
OG12538	316QK
OG12539	COG1633
OG12540	COG1082
OG12544	32RMA
OG12545	32RXQ
OG12547	COG1917
OG12548	32BX9
OG12551	COG4101
OG12556	2ZFQR
OG12557	2Z86S
OG12558	33AE0
OG12559	COG1122
OG12561	31D6U
OG12565	COG0329
OG12566	3171Y
OG12571	32U1Y
OG12573	COG4461
OG12574	COG3064
OG12575	346FP
OG12576	COG1752
OG12579	COG2373
OG12582	2ZQQG
OG12583	COG4702
OG12588	2ZZ61
OG12590	COG0847
OG12591	32SHU
OG12592	2Z9WN
OG12593	COG0859
OG12600	30Y1G
OG12602	33A3X
OG12603	316QT
OG12605	317KE
OG12606	COG3535
OG12609	317JW
OG12610	32AX6
OG12614	COG5267
OG12618	337T3
OG12619	316MI
OG12622	31D1Q
OG12624	COG4655
OG12626	3176G
OG12633	COG2343
OG12634	317CV
OG12635	COG3631
OG12636	31GHQ
OG12637	30Y2G
OG12641	COG0457
OG12642	COG4320
OG12644	3166M
OG12645	COG1215
OG12646	32WPE
OG12649	COG1326
OG12651	COG1960
OG12652	COG0697
OG12653	34BMI
OG12656	316N9
OG12657	COG3193
OG12661	2ZNJG
OG12663	COG1876
OG12665	33JFG
OG12667	316JW
OG12669	COG3740
OG12674	30PFG
OG12676	3179P
OG12677	3167P
OG12678	COG3103
OG12679	COG4716
OG12680	COG0625
OG12683	COG4954
OG12686	COG2226
OG12688	COG1653
OG12689	2ZWUY
OG12692	31X1Y
OG12693	COG3631
OG12694	32X40
OG12696	30257
OG12697	2ZMHT
OG12698	33UZ2
OG12699	32G8U
OG12700	34A6U
OG12701	COG2159
OG12702	COG0859
OG12709	COG1716
OG12710	30X49
OG12712	30XJN
OG12714	30Y7B
OG12717	3173P
OG12721	31Z4P
OG12724	32ENR
OG12727	34ADK
OG12729	30BRH
OG12730	31W6X
OG12732	32S0D
OG12733	330EP
OG12737	COG2732
OG12739	31CY6
OG12741	33A73
OG12742	336DF
OG12743	316T2
OG12744	COG1073
OG12748	32WG6
OG12750	316J8
OG12752	COG3315
OG12757	COG5483
OG12760	COG3391
OG12761	COG0673
OG12764	2ZBAF
OG12766	COG0438
OG12769	COG4320
OG12771	336Z5
OG12773	COG2159
OG12775	316H0
OG12778	2Z9M7
OG12781	30C86
OG12782	COG1289
OG12785	32Z39
OG12786	COG4676
OG12787	31DBZ
OG12788	33BAP
OG12789	COG5042
OG12791	2ZADV
OG12792	3170H
OG12793	COG0753
OG12797	30Y2B
OG12798	33A6Q
OG12800	COG1752
OG12801	COG3664
OG12802	2ZV0V
OG12803	30T65
OG12804	COG0346
OG12807	33Y1E
OG12808	316X6
OG12809	316P2
OG12810	COG5471
OG12813	3302Q
OG12815	315Z0
OG12818	316UK
OG12819	COG0464
OG12820	30V80
OG12821	COG0778
OG12823	COG1538
OG12825	COG5660
OG12826	2ZU49
OG12828	329RC
OG12831	340QR
OG12832	31QBJ
OG12833	COG2329
OG12834	COG3895
OG12836	316JC
OG12837	2ZAIT
OG12840	3170F
OG12843	COG3544
OG12844	3178E
OG12848	316DF
OG12849	316N7
OG12851	32Z14
OG12854	2ZZD3
OG12862	316KP
OG12866	COG3900
OG12868	COG3455
OG12869	30QRA
OG12870	3313J
OG12876	2Z7RS
OG12878	COG3383
OG12879	COG5383
OG12882	316PN
OG12884	316Q6
OG12886	30Y2W
OG12887	COG2207
OG12888	3299E
OG12890	315NX
OG12892	31T51
OG12898	COG4101
OG12899	2ZJSN
OG12903	31X1C
OG12904	32UVI
OG12905	COG4701
OG12908	316MD
OG12910	316GC
OG12912	33GH8
OG12913	317IA
OG12918	316G4
OG12919	COG3706
OG12921	COG2164
OG12922	COG5654
OG12923	32RRR
OG12930	2ZT5X
OG12932	COG2823
OG12933	308MT
OG12936	316W7
OG12939	2ZBVI
OG12940	318MJ
OG12941	330EW
OG12944	31722
OG12945	316M0
OG12947	COG4972
OG12950	31DW6
OG12951	31611
OG12952	316PT
OG12955	316EN
OG12956	31FMA
OG12957	32NVB
OG12958	33ZK6
OG12959	3337X
OG12960	3408V
OG12961	2ZWQS
OG12962	COG3193
OG12968	316KW
OG12969	3292U
OG12970	32ZRB
OG12972	3485E
OG12973	COG2851
OG12975	COG2226
OG12976	30CYD
OG12977	316VS
OG12979	32Q9U
OG12981	COG2205
OG12983	COG2976
OG12984	30TKI
OG12990	COG3749
OG12993	2ZG56
OG12996	316IW
OG12997	301E1
OG13001	3155G
OG13002	316Q3
OG13004	COG3832
OG13006	33IZA
OG13007	33XBW
OG13008	32YIV
OG13009	312EI
OG13010	33KGC
OG13019	2ZA4W
OG13023	2ZRZT
OG13025	31737
OG13027	COG3861
OG13028	316I2
OG13029	316D5
OG13032	COG5126
OG13034	316TD
OG13035	33PIE
OG13038	316GS
OG13040	COG5361
OG13041	339UJ
OG13042	COG3554
OG13044	COG2350
OG13049	COG2839
OG13053	2Z9Y4
OG13055	333QA
OG13056	COG1479
OG13058	COG1669
OG13063	COG4677
OG13066	COG3172
OG13067	COG3620
OG13069	COG3344
OG13072	2Z8XW
OG13073	COG0457
OG13074	COG4289
OG13076	2Z7IQ
OG13077	COG5434
OG13081	COG0613
OG13083	COG3669
OG13085	COG0848
OG13087	336NX
OG13088	2Z86V
OG13089	2Z8A0
OG13094	COG2852
OG13096	COG0848
OG13099	33CIT
OG13100	2ZGS8
OG13103	COG1317
OG13104	COG2040
OG13105	COG1506
OG13106	30ZNE
OG13108	COG4225
OG13109	COG3391
OG13111	COG2335
OG13113	COG3533
OG13117	COG2755
OG13120	348BI
OG13121	COG3947
OG13122	COG3943
OG13123	2ZB9T
OG13135	COG0629
OG13136	COG3203
OG13137	COG0476
OG13138	COG3537
OG13139	COG0322
OG13141	COG3642
OG13143	COG4198
OG13145	COG4185
OG13151	COG2335
OG13157	COG2226
OG13158	COG4225
OG13159	2ZCAQ
OG13160	COG1396
OG13162	COG0760
OG13163	COG3187
OG13167	COG1475
OG13168	COG3708
OG13169	2Z9MY
OG13174	32ZDJ
OG13179	COG4186
OG13181	COG0697
OG13183	COG0204
OG13184	32RQH
OG13186	COG5588
OG13187	COG2246
OG13188	COG0561
OG13192	COG0834
OG13193	COG1075
OG13196	COG0210
OG13197	32WTW
OG13201	339RT
OG13204	COG2232
OG13205	COG0477
OG13207	COG4705
OG13212	COG4875
OG13213	2ZDIX
OG13214	32K1E
OG13219	COG3677
OG13221	334V4
OG13223	2ZMS0
OG13225	32S5D
OG13227	COG0343
OG13228	33WMZ
OG13230	COG5486
OG13232	32UM7
OG13233	33ASQ
OG13237	2Z7UD
OG13238	COG0346
OG13242	32YPG
OG13244	COG1199
OG13246	32TS1
OG13247	32SCF
OG13249	COG1784
OG13253	COG1621
OG13254	316XU
OG13256	31DHH
OG13263	COG4961
OG13265	COG3284
OG13267	COG2801
OG13270	COG0329
OG13271	32EE0
OG13276	32YZP
OG13278	3333F
OG13280	COG2856
OG13282	30W6E
OG13288	COG0457
OG13289	COG2457
OG13294	3325B
OG13295	32SUR
OG13302	COG2814
OG13303	COG3391
OG13304	COG3920
OG13317	COG0732
OG13318	33YBF
OG13321	330Q4
OG13325	305ZK
OG13332	COG0726
OG13334	332R8
OG13336	COG2114
OG13338	COG4111
OG13339	COG0146
OG13341	COG3631
OG13346	COG3789
OG13348	COG0406
OG13349	COG2226
OG13354	COG2199
OG13355	2Z88U
OG13356	COG4340
OG13357	COG5375
OG13362	COG3339
OG13363	COG3908
OG13367	COG5255
OG13369	COG0604
OG13370	COG3860
OG13371	COG1051
OG13372	COG4852
OG13373	COG0457
OG13374	2ZBEQ
OG13377	COG3832
OG13380	COG1598
OG13382	COG3668
OG13383	2ZTYG
OG13387	COG2329
OG13390	33B94
OG13392	COG3788
OG13396	COG1357
OG13397	COG3742
OG13398	33KEE
OG13400	COG1051
OG13405	COG3657
OG13406	2Z8IE
OG13407	COG3609
OG13409	COG2319
OG13410	32Z6W
OG13412	COG0204
OG13413	COG5397
OG13416	COG1409
OG13417	COG4898
OG13419	COG3422
OG13422	COG5340
OG13424	COG2327
OG13426	COG2834
OG13428	COG3950
OG13429	COG3409
OG13431	COG1082
OG13433	COG3177
OG13438	COG5523
OG13441	COG2304
OG13442	2Z86X
OG13445	33FIP
OG13450	32YF6
OG13455	3027G
OG13456	316GW
OG13457	33FMW
OG13459	COG1396
OG13460	COG4961
OG13461	312BP
OG13462	COG4848
OG13467	COG3187
OG13470	COG4447
OG13473	335NT
OG13474	33AEK
OG13476	3096N
OG13483	33XWR
OG13485	COG0807
OG13486	30XPD
OG13487	COG2866
OG13488	COG4950
OG13489	COG0323
OG13491	2Z9MJ
OG13494	COG1566
OG13496	347U2
OG13498	344VW
OG13499	COG5295
OG13502	32T6R
OG13504	COG4638
OG13505	COG0317
OG13506	3160H
OG13509	316KI
OG13510	32YIV
OG13511	COG0625
OG13512	COG1062
OG13515	33NVP
OG13516	COG5501
OG13517	2Z9G8
OG13519	32XEP
OG13523	33B54
OG13526	COG4726
OG13528	COG1413
OG13530	33A3X
OG13531	2Z8Y7
OG13533	COG1748
OG13536	COG3395
OG13537	33ZXX
OG13538	3347X
OG13539	2Z9CN
OG13543	COG3206
OG13544	COG1670
OG13545	33BBV
OG13550	33IE5
OG13551	COG1315
OG13553	COG2246
OG13554	2ZU3U
OG13555	32ZU3
OG13561	COG5487
OG13562	COG1416
OG13564	2ZKST
OG13567	32R2B
OG13568	COG1414
OG13573	2ZCMZ
OG13575	COG4927
OG13579	33XBY
OG13581	32VHT
OG13582	339YW
OG13583	2Z7PM
OG13584	COG5005
OG13585	31QWG
OG13587	COG3181
OG13588	2ZB1J
OG13589	2ZBH6
OG13590	COG2261
OG13591	2ZAIV
OG13592	32F55
OG13593	2Z7VE
OG13597	30B7M
OG13600	COG5591
OG13602	COG2755
OG13603	2ZJ46
OG13609	COG3210
OG13610	COG0863
OG13612	COG4322
OG13616	COG1917
OG13619	COG1999
OG13622	COG4549
OG13623	COG4691
OG13624	31FUM
OG13626	COG1331
OG13627	COG5660
OG13628	COG4974
OG13629	2ZX2X
OG13630	339PI
OG13632	COG1422
OG13634	332AJ
OG13635	COG1839
OG13636	32CYW
OG13637	COG0671
OG13639	COG4339
OG13640	COG2958
OG13641	2ZS22
OG13642	336H4
OG13643	32ZEV
OG13645	332U7
OG13646	COG1633
OG13648	2ZB5W
OG13651	33JYW
OG13652	COG5126
OG13654	33DHH
OG13656	COG4861
OG13657	2ZI96
OG13658	COG1942
OG13659	COG1343
OG13660	COG1615
OG13661	331AT
OG13662	30MSA
OG13663	33XP1
OG13665	33C8N
OG13669	COG3339
OG13670	2Z9HB
OG13671	31TH6
OG13672	COG3714
OG13673	COG0845
OG13674	33SN7
OG13677	3322C
OG13678	COG4647
OG13679	32SXK
OG13684	32TI1
OG13688	2ZJQJ
OG13690	33RK7
OG13691	32ZQV
OG13692	COG1310
OG13693	32QAD
OG13695	COG3170
OG13697	COG0642
OG13698	335F7
OG13700	COG3189
OG13709	COG1733
OG13710	33RTY
OG13711	COG2755
OG13712	COG0553
OG13713	COG3181
OG13714	COG3313
OG13715	33W21
OG13717	2ZKST
OG13718	COG3181
OG13720	33AR2
OG13721	COG2205
OG13725	33J19
OG13726	COG1499
OG13728	30SUF
OG13729	COG1926
OG13731	COG1379
OG13732	COG4327
OG13735	COG0790
OG13736	31UBE
OG13738	32B7Z
OG13739	COG2200
OG13740	337NF
OG13744	2Z7Q6
OG13746	COG3181
OG13747	COG0810
OG13754	341CN
OG13758	32GGG
OG13760	32ZZK
OG13763	33KGW
OG13764	2Z8AK
OG13767	330VX
OG13768	33GPE
OG13769	318J3
OG13777	349GR
OG13781	COG2828
OG13782	2Z8TK
OG13787	COG3751
OG13792	33D7Q
OG13794	301WH
OG13798	33RC0
OG13799	COG1673
OG13800	2Z7WG
OG13808	339ZG
OG13811	33D6Q
OG13812	33MAC
OG13814	31CAE
OG13815	2ZVTC
OG13822	2Z8HI
OG13824	COG0346
OG13825	COG1073
OG13835	COG4942
OG13841	32ZBU
OG13843	33S5N
OG13845	2Z8JM
OG13846	32SPZ
OG13849	32YEK
OG13852	337U1
OG13856	33QVQ
OG13858	COG1729
OG13863	31DW1
OG13864	32RCG
OG13865	31ENJ
OG13872	33KMM
OG13874	2Z90A
OG13877	COG1846
OG13879	COG5567
OG13880	32UU7
OG13883	330S3
OG13884	2ZTCZ
OG13886	COG1917
OG13887	30Y8T
OG13888	32RXV
OG13889	30MJE
OG13896	31DVK
OG13897	COG0763
OG13898	32Z29
OG13908	COG2814
OG13910	33PVX
OG13912	2Z8ZP
OG13914	2ZPYW
OG13916	334CH
OG13918	33RJ1
OG13922	32V02
OG13926	3495Y
OG13928	32Z80
OG13932	31I7A
OG13937	3365E
OG13938	2ZKCB
OG13942	34A82
OG13948	2ZC4Z
OG13952	COG1819
OG13954	32YHQ
OG13957	2ZNUX
OG13958	33F49
OG13960	COG1403
OG13965	33YUP
OG13971	COG3506
OG13973	33QYP
OG13974	2ZJ49
OG13975	313KJ
OG13977	2Z9NR
OG13978	COG0248
OG13979	2Z878
OG13980	COG5519
OG13981	32SZA
OG13982	32TDA
OG13984	33IG5
OG13985	32ZYD
OG13987	COG0840
OG13988	344FW
OG13989	31DTX
OG13990	334XJ
OG13992	33UW7
OG13999	30H1W
OG14003	33MZR
OG14007	COG3631
OG14008	33CSM
OG14010	COG3636
OG14012	32VDY
OG14018	3366X
OG14021	2ZADY
OG14022	COG3882
OG14025	33N1N
OG14026	COG5457
OG14028	338JY
OG14029	33H4W
OG14030	COG2845
OG14031	32RR3
OG14032	33TDW
OG14035	COG1310
OG14039	32BTC
OG14045	334UR
OG14047	COG3299
OG14048	2Z8VH
OG14050	COG4457
OG14051	2ZBSW
OG14055	32VJ6
OG14057	31TZZ
OG14058	2ZA3J
OG14064	COG1716
OG14066	COG4676
OG14070	340Q7
OG14073	335XK
OG14078	33N09
OG14079	33GX7
OG14082	334X9
OG14084	33BKK
OG14085	32RU7
OG14087	32ZBU
OG14089	33F7Q
OG14094	2ZVTC
OG14096	302AB
OG14097	32RSY
OG14101	321WF
OG14102	COG4461
OG14104	31NV5
OG14108	30XNI
OG14110	2ZC1C
OG14114	30A6T
OG14119	2ZA5J
OG14122	33A5W
OG14123	30X3T
OG14126	COG3299
OG14127	COG1388
OG14131	32W11
OG14132	31DU1
OG14134	COG1984
OG14135	33AYU
OG14136	330TD
OG14141	COG3966
OG14146	336JF
OG14151	2ZBYB
OG14152	32DIG
OG14153	COG4922
OG14156	2ZEHK
OG14157	34AKE
OG14160	33TH2
OG14163	32VCB
OG14164	332D9
OG14166	3453Z
OG14169	30T6S
OG14170	COG3501
OG14171	2ZCY5
OG14173	32SDQ
OG14176	30CEV
OG14178	COG5637
OG14182	32RJF
OG14183	COG2814
OG14184	32USX
OG14185	2Z7ND
OG14188	32VQ8
OG14193	COG1192
OG14195	336TV
OG14198	33W78
OG14199	33CB1
OG14202	COG5346
OG14205	33Y69
OG14206	313NF
OG14211	COG3950
OG14212	2ZR85
OG14219	COG5285
OG14228	COG3210
OG14232	2Z924
OG14233	COG2192
OG14234	COG3307
OG14242	COG1020
OG14243	COG4928
OG14245	33VQA
OG14246	345Q6
OG14247	COG3220
OG14248	COG2175
OG14249	COG3482
OG14250	33TAP
OG14251	2ZC2V
OG14254	33IJY
OG14258	2ZA0F
OG14263	COG1816
OG14264	34370
OG14265	COG3450
OG14267	31G2B
OG14269	COG3950
OG14270	COG2350
OG14272	COG1403
OG14277	COG3600
OG14278	COG1403
OG14280	COG4580
OG14283	33JKE
OG14284	COG3409
OG14287	2Z9IK
OG14289	COG3950
OG14293	COG3905
OG14298	COG4104
OG14299	COG2253
OG14305	30H1W
OG14306	COG5470
OG14314	COG0741
OG14315	COG3668
OG14316	2Z7QR
OG14317	COG0639
OG14318	COG0151
OG14321	32T6P
OG14322	2Z7W5
OG14323	318Y8
OG14324	32SJJ
OG14325	2Z9DZ
OG14326	2ZBPP
OG14327	32TBJ
OG14328	2Z7HX
OG14329	2ZFI6
OG14330	COG3064
OG14331	2Z8NN
OG14333	COG3279
OG14334	COG1475
OG14335	COG3266
OG14336	2Z9W9
OG14337	2ZC0F
OG14338	COG5301
OG14339	COG3451
OG14340	32VVH
OG14342	2Z9JF
OG14343	COG1106
OG14344	2Z7Q1
OG14345	2Z7PS
OG14346	COG3772
OG14347	3077T
OG14348	COG0695
OG14351	334A3
OG14352	COG1450
OG14353	COG0582
OG14354	2Z87B
OG14355	COG2315
OG14357	COG0715
OG14359	2ZCFZ
OG14360	2Z8EJ
OG14361	COG1814
OG14362	2Z7IB
OG14364	32YJ8
OG14365	31PRJ
OG14369	32R98
OG14370	32TAD
OG14371	COG1262
OG14374	COG4382
OG14376	COG2220
OG14378	32EC2
OG14379	COG1413
OG14380	COG4458
OG14381	COG0491
OG14385	COG0789
OG14388	32YQJ
OG14393	COG2304
OG14394	COG1593
OG14395	COG2020
OG14397	2ZBQ1
OG14398	COG0277
OG14399	COG2327
OG14402	COG2374
OG14403	COG2211
OG14405	COG0346
OG14408	COG1520
OG14409	COG3247
OG14410	2Z7S6
OG14411	COG3213
OG14412	COG3909
OG14414	COG1082
OG14415	COG2837
OG14416	COG5573
OG14417	COG1035
OG14418	32RK3
OG14419	COG2327
OG14420	COG0577
OG14421	COG2327
OG14422	COG2374
OG14425	32R9E
OG14426	COG3544
OG14429	2ZXNN
OG14430	COG2220
OG14432	2Z9VB
OG14433	COG5616
OG14434	COG1547
OG14435	COG0457
OG14436	30T7Z
OG14437	COG0607
OG14440	COG0590
OG14441	COG2267
OG14445	COG5492
OG14447	31HBY
OG14457	3481T
OG14460	COG5298
OG14461	COG3064
OG14464	COG4849
OG14465	COG0400
OG14467	2Z8D2
OG14468	COG3225
OG14473	COG5424
OG14479	COG2329
OG14481	COG3225
OG14482	COG4861
OG14483	COG1171
OG14485	COG0501
OG14486	30ENV
OG14488	31UI6
OG14490	COG3472
OG14493	COG0659
OG14494	COG4226
OG14496	3165P
OG14498	COG3146
OG14503	COG4424
OG14507	333YQ
OG14508	COG3291
OG14514	3354Z
OG14515	2ZESU
OG14516	32S3V
OG14521	33196
OG14526	COG0553
OG14528	2ZK76
OG14530	COG1661
OG14534	COG3206
OG14537	COG0596
OG14542	COG3677
OG14543	32XQ5
OG14544	COG2851
OG14545	COG5607
OG14546	COG4886
OG14548	2ZADQ
OG14549	2Z9E3
OG14550	332U8
OG14551	COG3027
OG14552	COG0456
OG14553	31K1M
OG14554	COG4067
OG14555	31JDE
OG14556	COG3212
OG14558	COG0683
OG14559	32DV0
OG14560	33FT9
OG14561	32BS4
OG14563	33BII
OG14564	COG1396
OG14565	COG0457
OG14566	COG5002
OG14569	33HP8
OG14574	COG3975
OG14575	32D46
OG14577	COG3706
OG14578	COG3495
OG14579	32H8Q
OG14580	3065I
OG14581	COG2384
OG14582	330NG
OG14585	COG0665
OG14586	31TM9
OG14588	305XU
OG14589	COG4067
OG14590	COG3157
OG14592	COG0392
OG14593	31TN7
OG14596	2ZVG7
OG14598	319JV
OG14600	32QYC
OG14601	32CPW
OG14602	326VT
OG14603	30MAV
OG14604	2ZUU6
OG14606	COG0526
OG14608	32F0I
OG14609	COG1639
OG14610	COG5608
OG14611	30NWB
OG14614	COG1196
OG14615	COG5645
OG14616	3342T
OG14617	COG1359
OG14618	32WPF
OG14619	31JFX
OG14620	305WY
OG14621	COG2342
OG14623	COG5470
OG14624	349II
OG14626	COG2045
OG14629	32SMV
OG14632	31UJY
OG14634	33JM4
OG14635	COG2214
OG14636	32T8E
OG14642	COG5281
OG14643	2ZZV8
OG14646	316UY
OG14649	32VI3
OG14653	3305E
OG14663	316U4
OG14664	33ICG
OG14665	32VZT
OG14667	312EI
OG14669	32304
OG14670	30WT2
OG14673	COG3209
OG14674	2ZVAM
OG14676	2ZFZ5
OG14677	COG3313
OG14681	30KVT
OG14684	2ZXBP
OG14686	31N7W
OG14688	2Z7PU
OG14689	32V77
OG14691	COG1848
OG14692	33WHC
OG14693	33AZ7
OG14695	32ZTR
OG14697	2ZG8C
OG14705	33ZM8
OG14706	31V5F
OG14709	339NA
OG14711	334B1
OG14712	30D4X
OG14720	339WH
OG14721	334HM
OG14722	316H4
OG14725	COG0741
OG14726	COG4715
OG14731	332MC
OG14733	3179R
OG14735	334XC
OG14737	32CMD
OG14741	2Z819
OG14743	3311S
OG14744	33F5V
OG14748	32Z4T
OG14750	31PI2
OG14751	33UCQ
OG14754	310FZ
OG14759	33FVA
OG14761	COG0671
OG14763	COG1511
OG14765	2Z9H5
OG14774	COG3210
OG14775	COG3378
OG14783	2ZHX3
OG14785	33CVW
OG14789	COG3239
OG14792	32S16
OG14794	30X3G
OG14795	COG2733
OG14797	COG3383
OG14798	33CSP
OG14799	33A4Z
OG14800	COG3291
OG14805	COG4706
OG14808	30X15
OG14810	2Z9TZ
OG14811	32PS0
OG14814	30QZX
OG14820	COG2132
OG14826	2Z8FM
OG14827	33B77
OG14829	COG3895
OG14833	32SF4
OG14835	31TJ3
OG14837	30X2S
OG14839	32UXN
OG14840	30Y4E
OG14847	2Z7RQ
OG14850	32SF4
OG14852	31TMV
OG14855	32YKA
OG14860	COG4249
OG14861	COG3382
OG14866	332V4
OG14867	32QN1
OG14868	32R5Y
OG14869	2ZCHE
OG14872	32TF5
OG14878	COG1879
OG14879	30T5U
OG14890	COG1858
OG14894	334HM
OG14896	33A39
OG14897	COG5588
OG14900	32ZSW
OG14903	32YRY
OG14907	31745
OG14908	COG3042
OG14909	32ZVB
OG14910	2ZXZP
OG14912	315FX
OG14913	32KVK
OG14915	2ZKY7
OG14920	343DN
OG14921	32UA2
OG14922	343G5
OG14925	3350G
OG14926	33C4V
OG14929	32EKD
OG14930	3307F
OG14931	2ZBXZ
OG14932	COG0823
OG14935	2ZXXM
OG14940	3355S
OG14942	337MX
OG14943	33XPP
OG14944	349GH
OG14945	31WYM
OG14949	316QH
OG14953	COG1572
OG14954	COG1269
OG14955	30WSQ
OG14956	31HTE
OG14957	2ZA1D
OG14958	31EC1
OG14959	316NR
OG14961	330VS
OG14964	33MAD
OG14965	33U1S
OG14966	COG0666
OG14968	338M2
OG14969	2ZCDS
OG14970	COG5295
OG14971	30Y1F
OG14972	342FQ
OG14973	COG0596
OG14975	COG0546
OG14976	32YG6
OG14979	316MQ
OG14981	33U1Q
OG14983	2Z9MP
OG14984	30Y1C
OG14988	2ZTA5
OG14989	32PJJ
OG14991	30YQ2
OG14992	COG0778
OG14995	2ZNEU
OG14998	COG3903
OG14999	COG0494
OG15001	30FAK
OG15002	33WMG
OG15004	33BUJ
OG15005	COG0457
OG15009	COG5435
OG15011	31C5B
OG15013	COG3167
OG15015	33J5X
OG15016	34AE4
OG15017	2ZB2T
OG15018	33CVW
